subject,target,resolution,electrode,r
dmnelf1003,PDA,hz4,P4,0.012618648212031722
dmnelf1003,PDA,hz4,O1,-0.0073535972891072485
dmnelf1003,PDA,hz4,O2,0.022033494969009998
dmnelf1003,PDA,hz4,F7,0.019527875975728214
dmnelf1003,PDA,hz4,F8,0.019508702076326708
dmnelf1003,PDA,hz4,T7,0.008470079050374509
dmnelf1003,PDA,hz4,T8,0.058528921446592864
dmnelf1003,PDA,hz4,P7,0.2035788613316218
dmnelf1003,PDA,hz4,P8,0.060892248733497856
dmnelf1003,PDA,hz4,Fz,-0.11467116954620811
dmnelf1003,PDA,hz4,Cz,0.2121482947220072
dmnelf1003,PDA,hz4,Pz,0.1548803259234653
dmnelf1003,PDA,hz4,Oz,0.0335833094168253
dmnelf1003,PDA,hz4,FC1,0.15120638488019883
dmnelf1003,PDA,hz4,FC2,-0.04563284204966351
dmnelf1003,PDA,hz4,CP1,0.28986471784868106
dmnelf1003,PDA,hz4,CP2,0.14518859844234222
dmnelf1003,PDA,hz4,FC5,0.11431797826189583
dmnelf1003,PDA,hz4,FC6,0.07709965026118816
dmnelf1003,PDA,hz4,CP5,0.23257581536545935
dmnelf1003,PDA,hz4,CP6,-0.041478714194713676
dmnelf1003,PDA,hz4,TP9,-0.11616337772101809
dmnelf1003,PDA,hz4,TP10,-0.15395284304707166
dmnelf1003,PDA,hz4,POz,-0.07328207609962654
dmnelf001,GSR_DMN,hz4,Fp1,-0.0263710656835187
dmnelf001,GSR_DMN,hz4,Fp2,-0.09372470830535166
dmnelf001,GSR_DMN,hz4,F3,0.0875145557382662
dmnelf001,GSR_DMN,hz4,F4,-0.013011325677714465
dmnelf001,GSR_DMN,hz4,C3,0.08122725732437049
dmnelf001,GSR_DMN,hz4,C4,-0.050004645070074294
dmnelf001,GSR_DMN,hz4,P3,0.1877923228016811
dmnelf001,GSR_DMN,hz4,P4,0.06051191601143509
dmnelf001,GSR_DMN,hz4,O1,0.25571653092694374
dmnelf001,GSR_DMN,hz4,O2,0.2350325232452472
dmnelf001,GSR_DMN,hz4,F7,0.042584941476851434
dmnelf001,GSR_DMN,hz4,F8,0.010795126190116366
dmnelf001,GSR_DMN,hz4,T7,0.002158168204582006
dmnelf001,GSR_DMN,hz4,T8,-0.008780404461966207
dmnelf001,GSR_DMN,hz4,P7,0.11974359901991377
dmnelf001,GSR_DMN,hz4,P8,0.031519103385436065
dmnelf001,GSR_DMN,hz4,Fz,0.0498455059788036
dmnelf001,GSR_DMN,hz4,Cz,0.33216098851990095
dmnelf001,GSR_DMN,hz4,Pz,0.3659613611703922
dmnelf001,GSR_DMN,hz4,Oz,0.12933489984184532
dmnelf001,GSR_DMN,hz4,FC1,0.079881035383741
dmnelf001,GSR_DMN,hz4,FC2,0.17423475174064823
dmnelf001,GSR_DMN,hz4,CP1,0.1733194539820603
dmnelf001,GSR_DMN,hz4,CP2,0.09332568695903197
dmnelf001,GSR_DMN,hz4,FC5,0.02421316055746986
dmnelf001,GSR_DMN,hz4,FC6,-0.08096860919133708
dmnelf001,GSR_DMN,hz4,CP5,-0.027529963047702378
dmnelf001,GSR_DMN,hz4,CP6,0.013795990922051166
dmnelf001,GSR_DMN,hz4,TP9,-0.012593066350128879
dmnelf001,GSR_DMN,hz4,TP10,0.09521948734538116
dmnelf001,GSR_DMN,hz4,POz,0.3110656522903231
dmnelf004,GSR_DMN,hz4,Fp1,-0.10082881705438791
dmnelf004,GSR_DMN,hz4,Fp2,-0.17314751582219212
dmnelf004,GSR_DMN,hz4,F3,-0.09037347977137776
dmnelf004,GSR_DMN,hz4,F4,-0.07971681236536596
dmnelf004,GSR_DMN,hz4,C3,-0.14346442225322828
dmnelf004,GSR_DMN,hz4,C4,0.12135128169067153
dmnelf004,GSR_DMN,hz4,P3,-0.22303437869516018
dmnelf004,GSR_DMN,hz4,P4,-0.046620044168941915
dmnelf004,GSR_DMN,hz4,O1,-0.02888966755266288
dmnelf004,GSR_DMN,hz4,O2,-0.1310707436365602
dmnelf004,GSR_DMN,hz4,F7,-0.11489144633989798
dmnelf004,GSR_DMN,hz4,F8,-0.2566301342517253
dmnelf004,GSR_DMN,hz4,T7,-0.1271003051063373
dmnelf004,GSR_DMN,hz4,T8,0.042548099614293705
dmnelf004,GSR_DMN,hz4,P7,-0.04097517045724684
dmnelf004,GSR_DMN,hz4,P8,-0.015213433061575053
dmnelf004,GSR_DMN,hz4,Fz,0.0645731976043554
dmnelf004,GSR_DMN,hz4,Cz,0.45596941205457503
dmnelf004,GSR_DMN,hz4,Pz,0.12224370835995546
dmnelf004,GSR_DMN,hz4,Oz,0.09429243123793922
dmnelf004,GSR_DMN,hz4,FC1,0.09273849983936211
dmnelf004,GSR_DMN,hz4,FC2,0.1468221877911441
dmnelf004,GSR_DMN,hz4,CP1,-0.07236516406837905
dmnelf004,GSR_DMN,hz4,CP2,0.15057965748522692
dmnelf004,GSR_DMN,hz4,FC5,0.11048424869628053
dmnelf004,GSR_DMN,hz4,FC6,0.007930343872231689
dmnelf004,GSR_DMN,hz4,CP5,0.10367059199378342
dmnelf004,GSR_DMN,hz4,CP6,0.014086537236327148
dmnelf004,GSR_DMN,hz4,TP9,-0.28909257892196283
dmnelf004,GSR_DMN,hz4,TP10,0.10105921370902508
dmnelf004,GSR_DMN,hz4,POz,0.06780534491708132
dmnelf005,GSR_DMN,hz4,Fp1,0.13389531416077444
dmnelf005,GSR_DMN,hz4,Fp2,0.11568865806960886
dmnelf005,GSR_DMN,hz4,F3,0.11536865642333619
dmnelf005,GSR_DMN,hz4,F4,0.10798866204447782
dmnelf005,GSR_DMN,hz4,C3,0.17928455438596702
dmnelf005,GSR_DMN,hz4,C4,0.12815290997309328
dmnelf005,GSR_DMN,hz4,P3,0.1743848287254302
dmnelf005,GSR_DMN,hz4,P4,0.3100417711544613
dmnelf005,GSR_DMN,hz4,O1,0.16447480015951688
dmnelf005,GSR_DMN,hz4,O2,0.1594286088143132
dmnelf005,GSR_DMN,hz4,F7,0.13851498191395276
dmnelf005,GSR_DMN,hz4,F8,0.10962094827332121
dmnelf005,GSR_DMN,hz4,T7,0.08119385040721125
dmnelf005,GSR_DMN,hz4,T8,0.12732787800590314
dmnelf005,GSR_DMN,hz4,P7,0.22796819688479214
dmnelf005,GSR_DMN,hz4,P8,0.2408870185220805
dmnelf005,GSR_DMN,hz4,Fz,0.18280705486949256
dmnelf005,GSR_DMN,hz4,Cz,0.15717113804984142
dmnelf005,GSR_DMN,hz4,Pz,0.1111121302646662
dmnelf005,GSR_DMN,hz4,Oz,0.15135664112986286
dmnelf005,GSR_DMN,hz4,FC1,0.20995112311803232
dmnelf005,GSR_DMN,hz4,FC2,0.23042142916209124
dmnelf005,GSR_DMN,hz4,CP1,0.19570904354213553
dmnelf005,GSR_DMN,hz4,CP2,0.13046466872412152
dmnelf005,GSR_DMN,hz4,FC5,0.1048361170304439
dmnelf005,GSR_DMN,hz4,FC6,0.16301966513189384
dmnelf005,GSR_DMN,hz4,CP5,0.13649033754680376
dmnelf005,GSR_DMN,hz4,CP6,0.21228419835081927
dmnelf005,GSR_DMN,hz4,TP9,0.16578545121201332
dmnelf005,GSR_DMN,hz4,TP10,0.23116339897049498
dmnelf005,GSR_DMN,hz4,POz,0.24518432511523647
dmnelf006,GSR_DMN,hz4,Fp1,-0.03365790359134846
dmnelf006,GSR_DMN,hz4,Fp2,0.10096507940165209
dmnelf006,GSR_DMN,hz4,F3,0.00774841753551337
dmnelf006,GSR_DMN,hz4,F4,0.08939039045430583
dmnelf006,GSR_DMN,hz4,C3,-0.0754870785040467
dmnelf006,GSR_DMN,hz4,C4,-0.12318290289316566
dmnelf006,GSR_DMN,hz4,P3,0.05190993926199346
dmnelf006,GSR_DMN,hz4,P4,0.07888447386198551
dmnelf006,GSR_DMN,hz4,O1,0.35455443749976623
dmnelf006,GSR_DMN,hz4,O2,0.30089852651603016
dmnelf006,GSR_DMN,hz4,F7,0.16705514898477708
dmnelf006,GSR_DMN,hz4,F8,-0.01302018984874953
dmnelf006,GSR_DMN,hz4,T7,0.12565135322344745
dmnelf006,GSR_DMN,hz4,T8,0.12532236833735277
dmnelf006,GSR_DMN,hz4,P7,0.26277979385757255
dmnelf006,GSR_DMN,hz4,P8,-0.015190993178163026
dmnelf006,GSR_DMN,hz4,Fz,0.034709216794999456
dmnelf006,GSR_DMN,hz4,Cz,0.06790054393349171
dmnelf006,GSR_DMN,hz4,Pz,-0.023397137988738506
dmnelf006,GSR_DMN,hz4,Oz,0.23186373904996901
dmnelf006,GSR_DMN,hz4,FC1,0.006778266407157452
dmnelf006,GSR_DMN,hz4,FC2,-0.011484006399518161
dmnelf006,GSR_DMN,hz4,CP1,-0.021557772261153955
dmnelf006,GSR_DMN,hz4,CP2,-0.02794871446232712
dmnelf006,GSR_DMN,hz4,FC5,-0.030011713607379566
dmnelf006,GSR_DMN,hz4,FC6,0.009165235978961347
dmnelf006,GSR_DMN,hz4,CP5,0.04088716230638101
dmnelf006,GSR_DMN,hz4,CP6,-0.06405796736415723
dmnelf006,GSR_DMN,hz4,TP9,0.17268059986033132
dmnelf006,GSR_DMN,hz4,TP10,0.0774069796387134
dmnelf006,GSR_DMN,hz4,POz,-0.10683959060751162
dmnelf007,GSR_DMN,hz4,Fp1,0.14814559830679494
dmnelf007,GSR_DMN,hz4,Fp2,0.009646882830475573
dmnelf007,GSR_DMN,hz4,F3,-0.19187286722032226
dmnelf007,GSR_DMN,hz4,F4,0.034878625400068794
dmnelf007,GSR_DMN,hz4,C3,0.01398884230772135
dmnelf007,GSR_DMN,hz4,C4,-0.20633095189769696
dmnelf007,GSR_DMN,hz4,P3,-0.013511409430319483
dmnelf007,GSR_DMN,hz4,P4,0.07998704449523314
dmnelf007,GSR_DMN,hz4,O1,0.08200560680812932
dmnelf007,GSR_DMN,hz4,O2,0.029198327863334747
dmnelf007,GSR_DMN,hz4,F7,-0.22165839460802048
dmnelf007,GSR_DMN,hz4,F8,0.1259502453648012
dmnelf007,GSR_DMN,hz4,T7,-0.05406380121332827
dmnelf007,GSR_DMN,hz4,T8,0.050952217026075185
dmnelf007,GSR_DMN,hz4,P7,-0.0009065646615670584
dmnelf007,GSR_DMN,hz4,P8,0.012163487976812479
dmnelf007,GSR_DMN,hz4,Fz,0.13565710092254057
dmnelf007,GSR_DMN,hz4,Cz,0.0766919109426342
dmnelf007,GSR_DMN,hz4,Pz,-0.05682461043215688
dmnelf007,GSR_DMN,hz4,Oz,0.09411795705687889
dmnelf007,GSR_DMN,hz4,FC1,0.06181528603814499
dmnelf007,GSR_DMN,hz4,FC2,0.08438803787459434
dmnelf007,GSR_DMN,hz4,CP1,0.08798604154434778
dmnelf007,GSR_DMN,hz4,CP2,-0.18232122155581515
dmnelf007,GSR_DMN,hz4,FC5,-0.22005694211248056
dmnelf007,GSR_DMN,hz4,FC6,0.04952248964560173
dmnelf007,GSR_DMN,hz4,CP5,-0.12412413676436104
dmnelf007,GSR_DMN,hz4,CP6,-0.03770463826323818
dmnelf007,GSR_DMN,hz4,TP9,-0.012010543446681045
dmnelf007,GSR_DMN,hz4,TP10,-0.01479530065146007
dmnelf007,GSR_DMN,hz4,POz,0.036680502481555605
dmnelf008,GSR_DMN,hz4,Fp1,0.13464014632755522
dmnelf008,GSR_DMN,hz4,Fp2,0.03630792403065989
dmnelf008,GSR_DMN,hz4,F3,0.20555932095236773
dmnelf008,GSR_DMN,hz4,F4,0.0749772555665096
dmnelf008,GSR_DMN,hz4,C3,-0.006935518101948071
dmnelf008,GSR_DMN,hz4,C4,-0.10617740741623406
dmnelf008,GSR_DMN,hz4,P3,0.019674528283073003
dmnelf008,GSR_DMN,hz4,P4,0.18405965947217784
dmnelf008,GSR_DMN,hz4,O1,0.12984195186137498
dmnelf008,GSR_DMN,hz4,O2,0.2053943874440814
dmnelf008,GSR_DMN,hz4,F7,0.1753490893331683
dmnelf008,GSR_DMN,hz4,F8,-0.003537342135807038
dmnelf008,GSR_DMN,hz4,T7,-0.0259431717848202
dmnelf008,GSR_DMN,hz4,T8,0.03237827782035545
dmnelf008,GSR_DMN,hz4,P7,-0.07521000922269126
dmnelf008,GSR_DMN,hz4,P8,0.12622022968258903
dmnelf008,GSR_DMN,hz4,Fz,-0.016261977361268207
dmnelf008,GSR_DMN,hz4,Cz,-0.02447255586050875
dmnelf008,GSR_DMN,hz4,Pz,0.07409635524109309
dmnelf008,GSR_DMN,hz4,Oz,0.11588973662027297
dmnelf008,GSR_DMN,hz4,FC1,-0.0052053801796460505
dmnelf008,GSR_DMN,hz4,FC2,-0.0012647396358858032
dmnelf008,GSR_DMN,hz4,CP1,0.015144332120809168
dmnelf008,GSR_DMN,hz4,CP2,-0.04357621561446018
dmnelf008,GSR_DMN,hz4,FC5,0.1860056866620537
dmnelf008,GSR_DMN,hz4,FC6,0.046129432035520425
dmnelf008,GSR_DMN,hz4,CP5,0.05589025646423824
dmnelf008,GSR_DMN,hz4,CP6,0.10005608294887174
dmnelf008,GSR_DMN,hz4,TP9,0.10928932938347019
dmnelf008,GSR_DMN,hz4,TP10,0.08187067824219112
dmnelf008,GSR_DMN,hz4,POz,0.09013356067770978
dmnelf009,GSR_DMN,hz4,Fp1,-0.04577533460092549
dmnelf009,GSR_DMN,hz4,Fp2,-0.18509105193180475
dmnelf009,GSR_DMN,hz4,F3,0.044372749610635726
dmnelf009,GSR_DMN,hz4,F4,-0.18192560805191466
dmnelf009,GSR_DMN,hz4,C3,0.03508190487973714
dmnelf009,GSR_DMN,hz4,C4,0.054723758168044985
dmnelf009,GSR_DMN,hz4,P3,-0.05921889120831942
dmnelf009,GSR_DMN,hz4,P4,0.06006813225918044
dmnelf009,GSR_DMN,hz4,O1,-0.0777064718637615
dmnelf009,GSR_DMN,hz4,O2,0.05295110390445937
dmnelf009,GSR_DMN,hz4,F7,0.2152692955152692
dmnelf009,GSR_DMN,hz4,F8,-0.03888159346034992
dmnelf009,GSR_DMN,hz4,T7,0.04774166176173306
dmnelf009,GSR_DMN,hz4,T8,0.051795901907949235
dmnelf009,GSR_DMN,hz4,P7,-0.022388538359393334
dmnelf009,GSR_DMN,hz4,P8,0.08849985645422362
dmnelf009,GSR_DMN,hz4,Fz,-0.13580139060875263
dmnelf009,GSR_DMN,hz4,Cz,0.2645840748547141
dmnelf009,GSR_DMN,hz4,Pz,0.07744432281933478
dmnelf009,GSR_DMN,hz4,Oz,-0.08482607311954304
dmnelf009,GSR_DMN,hz4,FC1,0.011104685814495606
dmnelf009,GSR_DMN,hz4,FC2,-0.04579824537331933
dmnelf009,GSR_DMN,hz4,CP1,0.06625932396878446
dmnelf009,GSR_DMN,hz4,CP2,0.16538411036245096
dmnelf009,GSR_DMN,hz4,FC5,0.1137156209854262
dmnelf009,GSR_DMN,hz4,FC6,-0.09913127625105561
dmnelf009,GSR_DMN,hz4,CP5,0.022937276860251418
dmnelf009,GSR_DMN,hz4,CP6,0.13806712362262424
dmnelf009,GSR_DMN,hz4,TP9,0.03466808087606794
dmnelf009,GSR_DMN,hz4,TP10,0.1533982475114263
dmnelf009,GSR_DMN,hz4,POz,0.05799842349299465
dmnelf010,GSR_DMN,hz4,Fp1,0.25762721283036805
dmnelf010,GSR_DMN,hz4,Fp2,0.1632544402413541
dmnelf010,GSR_DMN,hz4,F3,0.21834508435007802
dmnelf010,GSR_DMN,hz4,F4,0.3101966017322484
dmnelf010,GSR_DMN,hz4,C3,0.3033864302871273
dmnelf010,GSR_DMN,hz4,C4,0.14453737403140754
dmnelf010,GSR_DMN,hz4,P3,0.3453164077170796
dmnelf010,GSR_DMN,hz4,P4,0.3355691381574385
dmnelf010,GSR_DMN,hz4,O1,0.20724268344970623
dmnelf010,GSR_DMN,hz4,O2,0.12208593900808304
dmnelf010,GSR_DMN,hz4,F7,0.2743372653529559
dmnelf010,GSR_DMN,hz4,F8,0.23021535050608058
dmnelf010,GSR_DMN,hz4,T7,0.24015931010466388
dmnelf010,GSR_DMN,hz4,T8,0.1415212957630784
dmnelf010,GSR_DMN,hz4,P7,0.24607448561994463
dmnelf010,GSR_DMN,hz4,P8,0.2693731110587724
dmnelf010,GSR_DMN,hz4,Fz,0.25959932544126463
dmnelf010,GSR_DMN,hz4,Cz,0.31742271614219175
dmnelf010,GSR_DMN,hz4,Pz,0.21593615674871758
dmnelf010,GSR_DMN,hz4,Oz,0.15310102565659717
dmnelf010,GSR_DMN,hz4,FC1,0.4104380036297409
dmnelf010,GSR_DMN,hz4,FC2,0.2638636343060155
dmnelf010,GSR_DMN,hz4,CP1,0.3429359912736444
dmnelf010,GSR_DMN,hz4,CP2,0.08231136470152811
dmnelf010,GSR_DMN,hz4,FC5,0.3307057564683864
dmnelf010,GSR_DMN,hz4,FC6,0.17142005409609967
dmnelf010,GSR_DMN,hz4,CP5,0.33144510980035424
dmnelf010,GSR_DMN,hz4,CP6,0.30463343597865883
dmnelf010,GSR_DMN,hz4,TP9,0.267135176834307
dmnelf010,GSR_DMN,hz4,TP10,0.24872761784308361
dmnelf010,GSR_DMN,hz4,POz,0.09666486441419606
dmnelf011,GSR_DMN,hz4,Fp1,0.1111371414132932
dmnelf011,GSR_DMN,hz4,Fp2,0.016093029549318374
dmnelf011,GSR_DMN,hz4,F3,0.018857705272048237
dmnelf011,GSR_DMN,hz4,F4,-0.036700621614611045
dmnelf011,GSR_DMN,hz4,C3,-0.002213843249206815
dmnelf011,GSR_DMN,hz4,C4,-0.010835852177686622
dmnelf011,GSR_DMN,hz4,P3,-0.011335301751912233
dmnelf011,GSR_DMN,hz4,P4,0.16324978174282218
dmnelf011,GSR_DMN,hz4,O1,0.07047252702230167
dmnelf011,GSR_DMN,hz4,O2,0.21188287374465958
dmnelf011,GSR_DMN,hz4,F7,0.059879609714512054
dmnelf011,GSR_DMN,hz4,F8,-0.04786222131637067
dmnelf011,GSR_DMN,hz4,T7,-0.0372383948910195
dmnelf011,GSR_DMN,hz4,T8,0.00013071415847505652
dmnelf011,GSR_DMN,hz4,P7,-0.06024910990221146
dmnelf011,GSR_DMN,hz4,P8,0.13070327827794967
dmnelf011,GSR_DMN,hz4,Fz,0.004321871465248683
dmnelf011,GSR_DMN,hz4,Cz,0.06748771288634145
dmnelf011,GSR_DMN,hz4,Pz,0.09631849447157922
dmnelf011,GSR_DMN,hz4,Oz,0.17172140462760255
dmnelf011,GSR_DMN,hz4,FC1,0.13873262796119964
dmnelf011,GSR_DMN,hz4,FC2,-0.07248841001756763
dmnelf011,GSR_DMN,hz4,CP1,0.08919318364292342
dmnelf011,GSR_DMN,hz4,CP2,0.013709547924968764
dmnelf011,GSR_DMN,hz4,FC5,0.006280945304492941
dmnelf011,GSR_DMN,hz4,FC6,-0.06309897009107351
dmnelf011,GSR_DMN,hz4,CP5,-0.026003091996890125
dmnelf011,GSR_DMN,hz4,CP6,0.16403068861596207
dmnelf011,GSR_DMN,hz4,TP9,-0.06821581963469947
dmnelf011,GSR_DMN,hz4,TP10,0.05414225970528447
dmnelf011,GSR_DMN,hz4,POz,0.20740990739429574
dmnelf012,GSR_DMN,hz4,Fp1,0.07048579398448931
dmnelf012,GSR_DMN,hz4,Fp2,0.06002636526505011
dmnelf012,GSR_DMN,hz4,F3,0.0569729262094968
dmnelf012,GSR_DMN,hz4,F4,-0.012550585695513955
dmnelf012,GSR_DMN,hz4,C3,-0.01536269957484122
dmnelf012,GSR_DMN,hz4,C4,0.08372077123094572
dmnelf012,GSR_DMN,hz4,P3,-0.026022398973073596
dmnelf012,GSR_DMN,hz4,P4,-0.03309548683369197
dmnelf012,GSR_DMN,hz4,O1,0.16610976261331456
dmnelf012,GSR_DMN,hz4,O2,0.01360576400190882
dmnelf012,GSR_DMN,hz4,F7,0.026631263626377112
dmnelf012,GSR_DMN,hz4,F8,0.050845238012433576
dmnelf012,GSR_DMN,hz4,T7,-0.01219793291697848
dmnelf012,GSR_DMN,hz4,T8,0.11761587734304046
dmnelf012,GSR_DMN,hz4,P7,0.0923078612070568
dmnelf012,GSR_DMN,hz4,P8,0.05643349447193
dmnelf012,GSR_DMN,hz4,Fz,0.03150045087277921
dmnelf012,GSR_DMN,hz4,Cz,0.11277887692331928
dmnelf012,GSR_DMN,hz4,Pz,-0.09222492170577572
dmnelf012,GSR_DMN,hz4,Oz,0.027385392936716366
dmnelf012,GSR_DMN,hz4,FC1,-0.07844375872866807
dmnelf012,GSR_DMN,hz4,FC2,0.1537216618241041
dmnelf012,GSR_DMN,hz4,CP1,0.04064416863842334
dmnelf012,GSR_DMN,hz4,CP2,-0.08176248302811383
dmnelf012,GSR_DMN,hz4,FC5,0.014531753187393193
dmnelf012,GSR_DMN,hz4,FC6,0.005824530354921937
dmnelf012,GSR_DMN,hz4,CP5,0.05444161842461377
dmnelf012,GSR_DMN,hz4,CP6,0.03340532275165663
dmnelf012,GSR_DMN,hz4,TP9,0.08819577733281639
dmnelf012,GSR_DMN,hz4,TP10,0.05462831176025388
dmnelf012,GSR_DMN,hz4,POz,-0.0779561046030148
dmnelf013,GSR_DMN,hz4,Fp1,-0.1478183702017486
dmnelf013,GSR_DMN,hz4,Fp2,-0.1780136730618695
dmnelf013,GSR_DMN,hz4,F3,-0.1061024479889297
dmnelf013,GSR_DMN,hz4,F4,-0.05198219362052922
dmnelf013,GSR_DMN,hz4,C3,0.029772565463225858
dmnelf013,GSR_DMN,hz4,C4,-0.14808535956988766
dmnelf013,GSR_DMN,hz4,P3,-0.09922605781924228
dmnelf013,GSR_DMN,hz4,P4,-0.014366716606333124
dmnelf013,GSR_DMN,hz4,O1,0.007755286361142574
dmnelf013,GSR_DMN,hz4,O2,-0.11018382232144897
dmnelf013,GSR_DMN,hz4,F7,-0.08773364497103428
dmnelf013,GSR_DMN,hz4,F8,-0.08320478080904083
dmnelf013,GSR_DMN,hz4,T7,-0.03120612784266922
dmnelf013,GSR_DMN,hz4,T8,-0.019073015036476286
dmnelf013,GSR_DMN,hz4,P7,-0.08487352156656994
dmnelf013,GSR_DMN,hz4,P8,0.028183024824209216
dmnelf013,GSR_DMN,hz4,Fz,-0.14420580364624794
dmnelf013,GSR_DMN,hz4,Cz,0.09082565209885998
dmnelf013,GSR_DMN,hz4,Pz,-0.20587529600800314
dmnelf013,GSR_DMN,hz4,Oz,-0.047031133865753014
dmnelf013,GSR_DMN,hz4,FC1,-0.02499835744282243
dmnelf013,GSR_DMN,hz4,FC2,-0.1581865684656619
dmnelf013,GSR_DMN,hz4,CP1,-0.1101740453129784
dmnelf013,GSR_DMN,hz4,CP2,0.011144241772461996
dmnelf013,GSR_DMN,hz4,FC5,0.13835732617594423
dmnelf013,GSR_DMN,hz4,FC6,-0.023011737117512976
dmnelf013,GSR_DMN,hz4,CP5,-0.02494153817360912
dmnelf013,GSR_DMN,hz4,CP6,-0.09587864166043976
dmnelf013,GSR_DMN,hz4,TP9,-0.04500141667721397
dmnelf013,GSR_DMN,hz4,TP10,0.10282674942858144
dmnelf013,GSR_DMN,hz4,POz,0.029371083535239866
dmnelf014,GSR_DMN,hz4,Fp1,0.43155961003580434
dmnelf014,GSR_DMN,hz4,Fp2,0.27937796951673843
dmnelf014,GSR_DMN,hz4,F3,0.34526778358345533
dmnelf014,GSR_DMN,hz4,F4,0.34262883262690436
dmnelf014,GSR_DMN,hz4,C3,0.2522791393453688
dmnelf014,GSR_DMN,hz4,C4,0.3185677353730478
dmnelf014,GSR_DMN,hz4,P3,0.2580568199369737
dmnelf014,GSR_DMN,hz4,P4,0.2960273398909349
dmnelf014,GSR_DMN,hz4,O1,0.36359276393083007
dmnelf014,GSR_DMN,hz4,O2,0.3136135530294726
dmnelf014,GSR_DMN,hz4,F7,0.34771245388101796
dmnelf014,GSR_DMN,hz4,F8,0.3617872930067342
dmnelf014,GSR_DMN,hz4,T7,0.06737629433903114
dmnelf014,GSR_DMN,hz4,T8,0.3157794352117183
dmnelf014,GSR_DMN,hz4,P7,0.27485137393040127
dmnelf014,GSR_DMN,hz4,P8,0.37162857888571665
dmnelf014,GSR_DMN,hz4,Fz,0.17068231656500016
dmnelf014,GSR_DMN,hz4,Cz,0.21443122154606944
dmnelf014,GSR_DMN,hz4,Pz,0.16130700208441517
dmnelf014,GSR_DMN,hz4,Oz,0.4056187115469393
dmnelf014,GSR_DMN,hz4,FC1,0.2332485401330339
dmnelf014,GSR_DMN,hz4,FC2,0.2079563792337398
dmnelf014,GSR_DMN,hz4,CP1,0.38658680116315747
dmnelf014,GSR_DMN,hz4,CP2,0.40974962846124086
dmnelf014,GSR_DMN,hz4,FC5,0.3631430575220738
dmnelf014,GSR_DMN,hz4,FC6,0.28078936261898585
dmnelf014,GSR_DMN,hz4,CP5,0.21153513106858535
dmnelf014,GSR_DMN,hz4,CP6,0.26936827687688203
dmnelf014,GSR_DMN,hz4,TP9,0.38070016827765185
dmnelf014,GSR_DMN,hz4,TP10,0.24024213628960628
dmnelf014,GSR_DMN,hz4,POz,0.4409784708969759
dmnelf015,GSR_DMN,hz4,Fp1,0.21540743723609362
dmnelf015,GSR_DMN,hz4,Fp2,0.08663652038480463
dmnelf015,GSR_DMN,hz4,F3,0.036665091371004696
dmnelf015,GSR_DMN,hz4,F4,0.13543759274409217
dmnelf015,GSR_DMN,hz4,C3,-0.03720608065508561
dmnelf015,GSR_DMN,hz4,C4,-0.00018868387236257132
dmnelf015,GSR_DMN,hz4,P3,0.20980822415960312
dmnelf015,GSR_DMN,hz4,P4,0.3293905694097878
dmnelf015,GSR_DMN,hz4,O1,0.2908315283866918
dmnelf015,GSR_DMN,hz4,O2,0.332346905823765
dmnelf015,GSR_DMN,hz4,F7,0.1562767950370646
dmnelf015,GSR_DMN,hz4,F8,0.2378654194049808
dmnelf015,GSR_DMN,hz4,T7,0.19230319290437783
dmnelf015,GSR_DMN,hz4,T8,0.2302833495882955
dmnelf015,GSR_DMN,hz4,P7,0.41155829561513585
dmnelf015,GSR_DMN,hz4,P8,0.2074501749403967
dmnelf015,GSR_DMN,hz4,Fz,0.12055202312627776
dmnelf015,GSR_DMN,hz4,Cz,0.3131893764948312
dmnelf015,GSR_DMN,hz4,Pz,0.35643438428611546
dmnelf015,GSR_DMN,hz4,Oz,0.3086570309672326
dmnelf015,GSR_DMN,hz4,FC1,0.2616455785194634
dmnelf015,GSR_DMN,hz4,FC2,0.18474596939331736
dmnelf015,GSR_DMN,hz4,CP1,0.2835374130336503
dmnelf015,GSR_DMN,hz4,CP2,0.2900000930255048
dmnelf015,GSR_DMN,hz4,FC5,0.24499595984197994
dmnelf015,GSR_DMN,hz4,FC6,0.2301109521611677
dmnelf015,GSR_DMN,hz4,CP5,0.14624063774482157
dmnelf015,GSR_DMN,hz4,CP6,0.26966625508082537
dmnelf015,GSR_DMN,hz4,TP9,0.21810113979538048
dmnelf015,GSR_DMN,hz4,TP10,0.2549439726983467
dmnelf015,GSR_DMN,hz4,POz,0.2261173390460616
dmnelf1001,GSR_DMN,hz4,Fp1,-0.12576938314496466
dmnelf1001,GSR_DMN,hz4,Fp2,-0.0760575996197187
dmnelf1001,GSR_DMN,hz4,F3,0.017676939693986864
dmnelf1001,GSR_DMN,hz4,F4,-0.20193691182021442
dmnelf1001,GSR_DMN,hz4,C3,0.08703089197269584
dmnelf1001,GSR_DMN,hz4,C4,-0.06751105481538154
dmnelf1001,GSR_DMN,hz4,P3,-0.06821066959632228
dmnelf1001,GSR_DMN,hz4,P4,-0.03164963550717009
dmnelf1001,GSR_DMN,hz4,O1,-0.026141723835824224
dmnelf1001,GSR_DMN,hz4,O2,-0.0826181363859996
dmnelf1001,GSR_DMN,hz4,F7,0.03316402677680503
dmnelf1001,GSR_DMN,hz4,F8,-0.11600395304605025
dmnelf1001,GSR_DMN,hz4,T7,-0.162419943166146
