subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf009,GSR_CEN,Pz,2,group_only,0.3093813690174039,2
dmnelf009,GSR_CEN,Pz,2,pseudo_cal,-0.1599796425320597,2
dmnelf009,GSR_CEN,Pz,2,blend,0.09448900151189715,2
dmnelf009,GSR_CEN,Pz,3,group_only,0.2863104253253877,1
dmnelf009,GSR_CEN,Pz,3,pseudo_cal,-0.19439944426243155,1
dmnelf009,GSR_CEN,Pz,3,blend,0.07262798260747703,1
dmnelf009,CEN,Cz,0,group_only,0.05863944375158099,4
dmnelf009,CEN,Cz,1,group_only,0.04720106430535558,3
dmnelf009,CEN,Cz,1,pseudo_cal,-0.029877855499797528,3
dmnelf009,CEN,Cz,1,blend,0.010285090206039809,3
dmnelf009,CEN,Cz,2,group_only,0.09290126298284933,2
dmnelf009,CEN,Cz,2,pseudo_cal,-0.06701065456189859,2
dmnelf009,CEN,Cz,2,blend,0.01543594941139563,2
dmnelf009,CEN,Cz,3,group_only,-0.04772310634704644,1
dmnelf009,CEN,Cz,3,pseudo_cal,-0.06536387352311175,1
dmnelf009,CEN,Cz,3,blend,-0.06000250254522553,1
dmnelf009,DMN,O1,0,group_only,0.19788608085651452,4
dmnelf009,DMN,O1,1,group_only,0.1409873813116067,3
dmnelf009,DMN,O1,1,pseudo_cal,0.004387360084789077,3
dmnelf009,DMN,O1,1,blend,0.11463952637597456,3
dmnelf009,DMN,O1,2,group_only,0.1727847679781238,2
