subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf005,CEN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,blend,0.4882110906622551,1
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,0,group_only,0.06951776047018736,4
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,group_only,0.1066834294927381,3
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,pseudo_cal,0.028255529490831162,3
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,blend,0.084141027550009,3
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,group_only,0.018116287490733032,2
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,pseudo_cal,0.061568674097253244,2
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,blend,0.05538878634795448,2
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,group_only,0.008704683570581757,1
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,pseudo_cal,-0.0859469675862067,1
dmnelf005,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,blend,-0.05061001015504875,1
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,0,group_only,0.3514230167168867,4
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,group_only,0.2541527422938416,3
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,pseudo_cal,0.24537791685669766,3
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,blend,0.3440329981437026,3
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,group_only,0.20724417724195146,2
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,pseudo_cal,0.3318295527667598,2
dmnelf005,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,blend,0.3448681929235228,2
