subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf002,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.012655144598688196,1
dmnelf002,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,-0.08666145858710549,1
dmnelf002,GSR_DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,-0.046837979853541684,1
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.06695461964767198,4
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.0037885940119965246,3
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,-0.07506612601606592,3
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,-0.04048380737139852,3
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,-0.030968598334147036,2
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,0.26076891401457125,2
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,0.14542363584103843,2
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.06863268753266441,1
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,0.32621575944627096,1
dmnelf003,PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,0.28851817363674087,1
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.2642610172950939,4
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.2849263162042852,3
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,0.22893983148509675,3
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,0.2755578215679835,3
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,0.3278383400682754,2
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,0.4968528124701095,2
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,0.44996893958519324,2
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.5545543644207078,1
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,0.5044116265448596,1
dmnelf003,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,0.6597725682277352,1
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.11631124983992963,4
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.12150788785917291,3
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,-0.10633094736652306,3
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,0.00863604836160312,3
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,0.18454825594762708,2
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,0.19098487654234406,2
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,0.20787257615931945,2
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.4347660094417464,1
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,0.15013213763856997,1
dmnelf003,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,0.36939082270971213,1
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,-0.012004234081943788,4
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.10572939533982138,3
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,0.10501732526149343,3
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,0.16892602598427864,3
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,0.059860020911495206,2
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,0.1285852020875187,2
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,0.2018029018453367,2
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.09337637615099877,1
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,0.24541464092350138,1
dmnelf003,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,0.2825651576758586,1
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.2014274078960511,4
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.11774954827483242,3
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,0.17769878918944915,3
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,0.1671986968932771,3
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,0.025326033044368874,2
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,0.4843480389223345,2
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,0.3222569024591423,2
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.07216602151901023,1
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,0.5648898391021634,1
dmnelf003,GSR_PDA,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,0.46843254296662434,1
