montage,n_ch,target,held_out,alpha,r
P4,1,DMN,dmnelf1001,100000000.0,0.08563389049052934
P4,1,DMN,dmnelf1002,46.41588833612777,-0.10286294950804802
P4,1,DMN,dmnelf1003,100.0,0.14572608244334692
P4,1,PDA,dmnelf001,4.641588833612778,0.15353769394085504
P4,1,PDA,dmnelf002,2.154434690031884,0.055105785700527224
P4,1,PDA,dmnelf003,1.0,-0.002457252035063625
P4,1,PDA,dmnelf004,1.0,0.061073441284456485
P4,1,PDA,dmnelf005,1.0,0.1537718773371846
P4,1,PDA,dmnelf006,4641.588833612777,-0.02316902344524696
P4,1,PDA,dmnelf007,4.641588833612778,-0.017400301640932873
P4,1,PDA,dmnelf008,1.0,0.04841082686254852
P4,1,PDA,dmnelf009,10.0,0.010192753779002426
P4,1,PDA,dmnelf010,1.0,0.1463393700575235
P4,1,PDA,dmnelf011,1.0,-0.0076817584518564614
P4,1,PDA,dmnelf012,1.0,0.06449511331324974
P4,1,PDA,dmnelf013,21.544346900318832,-0.025473272423741485
P4,1,PDA,dmnelf014,1.0,0.05189428491350479
P4,1,PDA,dmnelf015,10.0,-0.025351109880222433
P4,1,PDA,dmnelf016,4.641588833612778,-0.06693418164791086
P4,1,PDA,dmnelf1001,4.641588833612778,0.1409292551399688
P4,1,PDA,dmnelf1002,4.641588833612778,-0.10494320897122253
P4,1,PDA,dmnelf1003,10.0,0.08040064626450945
O1,1,CEN,dmnelf001,100000000.0,0.028067575908401532
O1,1,CEN,dmnelf002,100000000.0,0.0052610090320668245
O1,1,CEN,dmnelf003,100000000.0,0.06688195157630035
O1,1,CEN,dmnelf004,100000000.0,0.01610099560740442
O1,1,CEN,dmnelf005,100000000.0,0.17501785987896318
O1,1,CEN,dmnelf006,100000000.0,0.06948275665311117
O1,1,CEN,dmnelf007,10000.0,-0.09415892115624597
O1,1,CEN,dmnelf008,100000000.0,0.011928375915512384
O1,1,CEN,dmnelf009,100000000.0,-0.019157565054511296
O1,1,CEN,dmnelf010,100000000.0,0.08141735028658288
O1,1,CEN,dmnelf011,100000000.0,0.1363709551192844
O1,1,CEN,dmnelf012,100000000.0,0.05267032177044217
O1,1,CEN,dmnelf013,100000000.0,0.006465246147077129
O1,1,CEN,dmnelf014,100000000.0,0.10382139626948877
O1,1,CEN,dmnelf015,100000000.0,0.15228822673519501
O1,1,CEN,dmnelf016,100000000.0,0.0704908279354826
O1,1,CEN,dmnelf1001,100000000.0,-0.049849381080646196
O1,1,CEN,dmnelf1002,100000000.0,-0.2643243438476917
O1,1,CEN,dmnelf1003,100000000.0,-0.035027666625737856
O1,1,DMN,dmnelf001,1.0,0.09514111213527549
O1,1,DMN,dmnelf002,1000.0,-0.02735932691906032
O1,1,DMN,dmnelf003,1000.0,0.09164771483576523
O1,1,DMN,dmnelf004,1000.0,0.01077634909536671
O1,1,DMN,dmnelf005,464.15888336127773,0.1389291145756011
O1,1,DMN,dmnelf006,464.15888336127773,0.08721057345364254
O1,1,DMN,dmnelf007,215.44346900318823,0.05029977962848353
O1,1,DMN,dmnelf008,464.15888336127773,0.025089012878557682
O1,1,DMN,dmnelf009,1.0,0.03519671437398876
O1,1,DMN,dmnelf010,464.15888336127773,0.11193326673157983
O1,1,DMN,dmnelf011,1.0,-0.11211821589917668
O1,1,DMN,dmnelf012,10.0,-0.06243684604489354
O1,1,DMN,dmnelf013,4.641588833612778,0.012147489153555574
O1,1,DMN,dmnelf014,2.154434690031884,0.0017057201291803376
O1,1,DMN,dmnelf015,1.0,0.03439387142353487
O1,1,DMN,dmnelf016,1.0,0.006250833240094004
O1,1,DMN,dmnelf1001,1.0,-0.1361563043659425
O1,1,DMN,dmnelf1002,1.0,0.18324916202695848
O1,1,DMN,dmnelf1003,1.0,0.06707741771733093
O1,1,PDA,dmnelf001,46.41588833612777,0.0002798124752807899
O1,1,PDA,dmnelf002,100.0,-0.09931446160837629
O1,1,PDA,dmnelf003,1.0,0.023958663271717563
O1,1,PDA,dmnelf004,215.44346900318823,0.03904215041943058
O1,1,PDA,dmnelf005,1.0,0.07784080488611532
O1,1,PDA,dmnelf006,1.0,0.06713802670155615
O1,1,PDA,dmnelf007,1.0,-0.16921973972532975
O1,1,PDA,dmnelf008,1.0,0.11471146384985266
O1,1,PDA,dmnelf009,10.0,0.04598818320693105
O1,1,PDA,dmnelf010,100.0,0.11540682342026037
O1,1,PDA,dmnelf011,215.44346900318823,0.06115360689644372
O1,1,PDA,dmnelf012,215.44346900318823,-0.055503384459355765
O1,1,PDA,dmnelf013,464.15888336127773,0.05653061828603888
O1,1,PDA,dmnelf014,464.15888336127773,0.002041663987594915
O1,1,PDA,dmnelf015,2154.4346900318824,0.010299375539985469
O1,1,PDA,dmnelf016,1000.0,0.055248272861417154
O1,1,PDA,dmnelf1001,100000000.0,0.006991019808716507
O1,1,PDA,dmnelf1002,215.44346900318823,-0.04923599156931929
O1,1,PDA,dmnelf1003,21.544346900318832,0.03271318111651389
O2,1,CEN,dmnelf001,100000000.0,0.08036376130380254
O2,1,CEN,dmnelf002,100000000.0,0.010712742818134202
O2,1,CEN,dmnelf003,1.0,0.05035729167385579
O2,1,CEN,dmnelf004,100000000.0,-0.014385123555908111
O2,1,CEN,dmnelf005,1.0,0.1377310421767117
O2,1,CEN,dmnelf006,1.0,-0.10792099444746818
O2,1,CEN,dmnelf007,1.0,0.0203460566110863
O2,1,CEN,dmnelf008,100000000.0,-0.006428218543715491
O2,1,CEN,dmnelf009,100000000.0,-0.04390392745909151
O2,1,CEN,dmnelf010,100000000.0,0.04635646768572849
O2,1,CEN,dmnelf011,100000000.0,0.16742994684452345
O2,1,CEN,dmnelf012,100000000.0,0.05044740359143204
O2,1,CEN,dmnelf013,100000000.0,0.013078716478192084
O2,1,CEN,dmnelf014,464.15888336127773,0.05172453459752189
O2,1,CEN,dmnelf015,46.41588833612777,0.05396463132839685
O2,1,CEN,dmnelf016,21.544346900318832,0.028892645435112125
O2,1,CEN,dmnelf1001,100000000.0,-0.042182760838237965
O2,1,CEN,dmnelf1002,100000000.0,-0.2788054310180306
O2,1,CEN,dmnelf1003,100000000.0,-0.03890415815261137
O2,1,DMN,dmnelf001,100000000.0,-0.05708942986336863
O2,1,DMN,dmnelf002,100000000.0,-0.00609253948282359
O2,1,DMN,dmnelf003,100000000.0,0.07186962315235047
O2,1,DMN,dmnelf004,100000000.0,0.022008641328075517
O2,1,DMN,dmnelf005,2154.4346900318824,0.09010305210091109
O2,1,DMN,dmnelf006,2154.4346900318824,0.06818846536500535
O2,1,DMN,dmnelf007,100000000.0,-0.023548852469984283
O2,1,DMN,dmnelf008,2154.4346900318824,-0.034848667538028046
O2,1,DMN,dmnelf009,1000.0,0.043322645907342985
O2,1,DMN,dmnelf010,21.544346900318832,0.04408598449806623
O2,1,DMN,dmnelf011,1.0,-0.10635593525737065
O2,1,DMN,dmnelf012,10.0,0.07190959338996944
O2,1,DMN,dmnelf013,46.41588833612777,0.03364391590400206
O2,1,DMN,dmnelf014,100000000.0,-0.05816592649354041
O2,1,DMN,dmnelf015,46.41588833612777,-0.03939081953611003
O2,1,DMN,dmnelf016,100000000.0,0.08705514036257081
O2,1,DMN,dmnelf1001,10.0,-0.12918886539733576
O2,1,DMN,dmnelf1002,100000000.0,-0.1506857975146298
O2,1,DMN,dmnelf1003,2154.4346900318824,0.01422089729421898
O2,1,PDA,dmnelf001,21.544346900318832,-0.031596487907318845
O2,1,PDA,dmnelf002,21.544346900318832,-0.10916379811964189
O2,1,PDA,dmnelf003,10.0,0.06445797027588938
O2,1,PDA,dmnelf004,46.41588833612777,0.048182428822083415
O2,1,PDA,dmnelf005,1.0,0.1272070033669835
O2,1,PDA,dmnelf006,4.641588833612778,0.012051016111827576
O2,1,PDA,dmnelf007,4.641588833612778,0.09575032995760639
O2,1,PDA,dmnelf008,46.41588833612777,0.08204607908310695
O2,1,PDA,dmnelf009,46.41588833612777,0.04710575355628942
O2,1,PDA,dmnelf010,46.41588833612777,0.12040980028978547
O2,1,PDA,dmnelf011,100.0,0.07378835738141204
O2,1,PDA,dmnelf012,46.41588833612777,0.09318756921247225
O2,1,PDA,dmnelf013,46.41588833612777,0.036805211411484476
O2,1,PDA,dmnelf014,10.0,0.020157793837657523
O2,1,PDA,dmnelf015,46.41588833612777,-0.043127665199980604
O2,1,PDA,dmnelf016,4.641588833612778,0.12827529689212652
O2,1,PDA,dmnelf1001,21.544346900318832,0.2551721054280304
O2,1,PDA,dmnelf1002,1.0,0.0876247337571404
O2,1,PDA,dmnelf1003,46.41588833612777,0.08571739748387767
F7,1,CEN,dmnelf001,100000000.0,0.0786545839465939
F7,1,CEN,dmnelf002,100000000.0,0.07484109889752716
F7,1,CEN,dmnelf003,464.15888336127773,0.027434095423104942
F7,1,CEN,dmnelf004,2154.4346900318824,-0.059919532193900664
F7,1,CEN,dmnelf005,1000.0,0.1730420897367321
F7,1,CEN,dmnelf006,1000.0,0.05206840684817463
F7,1,CEN,dmnelf007,2154.4346900318824,0.015072089443135204
F7,1,CEN,dmnelf008,1000.0,0.021218288386991208
F7,1,CEN,dmnelf009,1000.0,0.0347142288423203
F7,1,CEN,dmnelf010,464.15888336127773,0.07286843152659292
F7,1,CEN,dmnelf011,21544.346900318822,0.1315985361425987
F7,1,CEN,dmnelf012,2154.4346900318824,-0.04062420706831487
F7,1,CEN,dmnelf013,10000.0,0.08631975113961983
F7,1,CEN,dmnelf014,10000.0,0.1446308381959573
F7,1,CEN,dmnelf015,10000.0,0.12719437176556225
F7,1,CEN,dmnelf016,100000000.0,0.0812871116212867
F7,1,CEN,dmnelf1001,100000000.0,0.15931653040034752
F7,1,CEN,dmnelf1002,100000000.0,-0.23339579014682524
F7,1,CEN,dmnelf1003,100000000.0,-0.07127786480611385
F7,1,DMN,dmnelf001,1000.0,0.11199446778122615
F7,1,DMN,dmnelf002,4641.588833612777,0.049939623170000454
F7,1,DMN,dmnelf003,2154.4346900318824,0.005980812354012106
F7,1,DMN,dmnelf004,2154.4346900318824,-0.04849818575488565
F7,1,DMN,dmnelf005,2154.4346900318824,0.1117792084399831
F7,1,DMN,dmnelf006,2154.4346900318824,0.018540911202967508
F7,1,DMN,dmnelf007,4641.588833612777,0.06700131913248718
F7,1,DMN,dmnelf008,2154.4346900318824,-0.053665425714335545
F7,1,DMN,dmnelf009,1000.0,-0.010507402432359212
F7,1,DMN,dmnelf010,1000.0,0.10043327675284887
F7,1,DMN,dmnelf011,1000.0,-0.040826515312155164
F7,1,DMN,dmnelf012,2154.4346900318824,0.04032232307815019
F7,1,DMN,dmnelf013,4641.588833612777,0.08007374328703157
F7,1,DMN,dmnelf014,2154.4346900318824,0.04194487592210569
F7,1,DMN,dmnelf015,2154.4346900318824,0.015484150133427922
F7,1,DMN,dmnelf016,2154.4346900318824,0.12217702761718674
F7,1,DMN,dmnelf1001,1000.0,0.1273054531804648
F7,1,DMN,dmnelf1002,1000.0,-0.005178164924616896
F7,1,DMN,dmnelf1003,1000.0,0.003271197559024125
F7,1,PDA,dmnelf001,1.0,-0.014468039047950484
F7,1,PDA,dmnelf002,1.0,-0.10443669457143027
F7,1,PDA,dmnelf003,1.0,-0.0027362350713126694
F7,1,PDA,dmnelf004,1.0,-0.045771455701685726
F7,1,PDA,dmnelf005,21.544346900318832,0.126167355676037
F7,1,PDA,dmnelf006,100.0,-0.016087467292813337
F7,1,PDA,dmnelf007,215.44346900318823,0.030683366911842144
F7,1,PDA,dmnelf008,100000000.0,-0.02923277335381665
F7,1,PDA,dmnelf009,464.15888336127773,-0.002768265397199486
F7,1,PDA,dmnelf010,100000000.0,-0.017103021795641715
F7,1,PDA,dmnelf011,100000000.0,0.0608661600677073
F7,1,PDA,dmnelf012,215.44346900318823,-0.046938803485470006
F7,1,PDA,dmnelf013,464158.8833612772,0.03967495460986093
F7,1,PDA,dmnelf014,100000000.0,0.06773528002105544
F7,1,PDA,dmnelf015,464158.8833612772,-0.036033908070398024
F7,1,PDA,dmnelf016,100000000.0,-0.08970335798835628
F7,1,PDA,dmnelf1001,1.0,0.17283468314640593
F7,1,PDA,dmnelf1002,46.41588833612777,-0.136066822046557
F7,1,PDA,dmnelf1003,1.0,0.009055488157977631
F8,1,CEN,dmnelf001,100000000.0,0.015529276441821532
F8,1,CEN,dmnelf002,100000000.0,0.00442204577661093
F8,1,CEN,dmnelf003,100000000.0,0.062324063178831865
F8,1,CEN,dmnelf004,100000000.0,-0.04342271460342813
F8,1,CEN,dmnelf005,100000000.0,0.15153443215597434
F8,1,CEN,dmnelf006,100000000.0,0.061643197421945246
F8,1,CEN,dmnelf007,100000000.0,0.06345886893284167
F8,1,CEN,dmnelf008,100000000.0,-0.051266812578946185
F8,1,CEN,dmnelf009,100000000.0,0.00019864893863002367
F8,1,CEN,dmnelf010,100000000.0,0.06892388919103931
F8,1,CEN,dmnelf011,100000000.0,0.10238145816690407
F8,1,CEN,dmnelf012,100000000.0,0.040024983120001884
F8,1,CEN,dmnelf013,100000000.0,0.061243639491335
F8,1,CEN,dmnelf014,100000000.0,0.15675410650436336
F8,1,CEN,dmnelf015,100000000.0,0.08889701509669047
F8,1,CEN,dmnelf016,100000000.0,0.13863452000795842
F8,1,CEN,dmnelf1001,100000000.0,0.10298721860034925
F8,1,CEN,dmnelf1002,100000000.0,-0.30164300030235947
F8,1,CEN,dmnelf1003,100000000.0,-0.08948660491107605
F8,1,DMN,dmnelf001,21.544346900318832,0.05253151143123373
F8,1,DMN,dmnelf002,100000000.0,-0.013061659846246385
F8,1,DMN,dmnelf003,100000000.0,0.03917561853165054
F8,1,DMN,dmnelf004,100000000.0,-0.01235531729592295
F8,1,DMN,dmnelf005,215.44346900318823,0.04490692498970832
F8,1,DMN,dmnelf006,21544.346900318822,0.03398095519860204
F8,1,DMN,dmnelf007,100000000.0,0.039247023728794725
F8,1,DMN,dmnelf008,100000000.0,-0.01374115048747971
F8,1,DMN,dmnelf009,100000000.0,-0.09280965444025391
F8,1,DMN,dmnelf010,100000000.0,0.06772300587401564
F8,1,DMN,dmnelf011,100000000.0,0.0923320693073254
F8,1,DMN,dmnelf012,100000000.0,0.06170831470481989
F8,1,DMN,dmnelf013,100000.0,0.07677104342486704
F8,1,DMN,dmnelf014,21544.346900318822,0.010579059249690936
F8,1,DMN,dmnelf015,46415.888336127726,-0.031114694397211696
F8,1,DMN,dmnelf016,10000.0,0.04995302186870971
F8,1,DMN,dmnelf1001,21.544346900318832,-0.05326564662179897
F8,1,DMN,dmnelf1002,46.41588833612777,-0.13713593548449274
F8,1,DMN,dmnelf1003,4.641588833612778,0.058922442238192006
F8,1,PDA,dmnelf001,100000000.0,0.07850625907460526
F8,1,PDA,dmnelf002,100000000.0,-0.11034598812512536
F8,1,PDA,dmnelf003,100000000.0,-0.024312457919309933
F8,1,PDA,dmnelf004,100000000.0,-0.017133102558932606
F8,1,PDA,dmnelf005,100000000.0,0.17400822572420535
F8,1,PDA,dmnelf006,100000000.0,-0.006649125656031072
F8,1,PDA,dmnelf007,100000000.0,-0.02066325416198536
F8,1,PDA,dmnelf008,100000000.0,-0.06641683178160528
F8,1,PDA,dmnelf009,100000000.0,0.03607719642039554
F8,1,PDA,dmnelf010,100000000.0,-0.023316828206863382
F8,1,PDA,dmnelf011,100000000.0,0.061916804972280665
F8,1,PDA,dmnelf012,100000000.0,0.09775584419950134
F8,1,PDA,dmnelf013,100000000.0,-0.006504883725142352
F8,1,PDA,dmnelf014,100000000.0,0.013828183869673837
F8,1,PDA,dmnelf015,100000000.0,0.0007556875052869503
F8,1,PDA,dmnelf016,100000000.0,-0.021385510634249077
F8,1,PDA,dmnelf1001,100000000.0,0.06489320762243668
F8,1,PDA,dmnelf1002,100000000.0,-0.1426904836889206
F8,1,PDA,dmnelf1003,100000000.0,0.024530931976794658
T7,1,CEN,dmnelf001,100000000.0,0.03902072801695399
T7,1,CEN,dmnelf002,100000000.0,0.020917419655226657
T7,1,CEN,dmnelf003,100000000.0,0.08529761966753141
T7,1,CEN,dmnelf004,100000000.0,-0.08478486257026029
T7,1,CEN,dmnelf005,100000000.0,0.1784994668941186
T7,1,CEN,dmnelf006,100000000.0,0.16791649446407014
T7,1,CEN,dmnelf007,100000000.0,-0.004129592815397733
T7,1,CEN,dmnelf008,100000000.0,-0.06157201566321965
T7,1,CEN,dmnelf009,100000000.0,-0.059932275901073084
T7,1,CEN,dmnelf010,100000000.0,0.03772770834565957
T7,1,CEN,dmnelf011,100000000.0,0.07054357016479262
T7,1,CEN,dmnelf012,100000000.0,0.034301668782650535
T7,1,CEN,dmnelf013,100000000.0,0.08548351265341893
T7,1,CEN,dmnelf014,100000000.0,0.13261848285095687
T7,1,CEN,dmnelf015,100000000.0,0.27327497275678986
T7,1,CEN,dmnelf016,100000000.0,-0.01156675849114186
T7,1,CEN,dmnelf1001,100000000.0,0.1030895322271326
T7,1,CEN,dmnelf1002,100000000.0,-0.1901867126668117
T7,1,CEN,dmnelf1003,100000000.0,-0.05782186040563601
T7,1,DMN,dmnelf001,100000000.0,0.066660602446332
T7,1,DMN,dmnelf002,21544.346900318822,0.00704938375498164
T7,1,DMN,dmnelf003,10000.0,0.024238093115829046
T7,1,DMN,dmnelf004,10000.0,-0.06424631731704451
T7,1,DMN,dmnelf005,10000.0,0.0949398807936973
T7,1,DMN,dmnelf006,21544.346900318822,0.04125109199785475
T7,1,DMN,dmnelf007,21544.346900318822,0.10097213716332268
T7,1,DMN,dmnelf008,21544.346900318822,-0.03110627982581701
T7,1,DMN,dmnelf009,21544.346900318822,-0.07199397257913899
T7,1,DMN,dmnelf010,46415.888336127726,0.09896515389220778
T7,1,DMN,dmnelf011,100000.0,0.04778145127130639
T7,1,DMN,dmnelf012,100000000.0,0.052848155546761914
T7,1,DMN,dmnelf013,4641.588833612777,0.08425739872004602
T7,1,DMN,dmnelf014,2154.4346900318824,-0.009260247239021168
T7,1,DMN,dmnelf015,2154.4346900318824,0.016536760839585118
T7,1,DMN,dmnelf016,4641.588833612777,0.04661236540468392
T7,1,DMN,dmnelf1001,4641.588833612777,0.13319339744738712
T7,1,DMN,dmnelf1002,10000.0,-0.04903342684054734
T7,1,DMN,dmnelf1003,21544.346900318822,0.04603436930264502
T7,1,PDA,dmnelf001,215443.46900318822,0.08143654150043547
T7,1,PDA,dmnelf002,100000.0,-0.0688617126344654
T7,1,PDA,dmnelf003,21544.346900318822,-0.051094051966131836
T7,1,PDA,dmnelf004,46415.888336127726,-0.04501743857284788
T7,1,PDA,dmnelf005,100000000.0,0.07999464662093574
T7,1,PDA,dmnelf006,100000.0,0.06874428254161806
T7,1,PDA,dmnelf007,215443.46900318822,0.02212980373186434
T7,1,PDA,dmnelf008,100000000.0,-0.06772331286008475
T7,1,PDA,dmnelf009,100000000.0,0.16758663841072205
T7,1,PDA,dmnelf010,100000000.0,-0.04038410011387073
T7,1,PDA,dmnelf011,100000000.0,-0.02965174027530676
T7,1,PDA,dmnelf012,100000000.0,0.04916686597512833
T7,1,PDA,dmnelf013,100000000.0,0.07316650457814956
T7,1,PDA,dmnelf014,100000000.0,0.04013734434801063
T7,1,PDA,dmnelf015,215443.46900318822,0.003469098397896376
T7,1,PDA,dmnelf016,100000000.0,-0.09812439126506474
T7,1,PDA,dmnelf1001,100000.0,0.05268033923789853
T7,1,PDA,dmnelf1002,46415.888336127726,-0.08665707716768879
T7,1,PDA,dmnelf1003,46415.888336127726,0.0269380925651211
T8,1,CEN,dmnelf001,100000000.0,0.030936844741381822
T8,1,CEN,dmnelf002,100000000.0,-0.011022621634666357
T8,1,CEN,dmnelf003,215443.46900318822,0.06653120057720596
T8,1,CEN,dmnelf004,100000000.0,-0.08578143716262147
T8,1,CEN,dmnelf005,100000000.0,0.11655104580018143
T8,1,CEN,dmnelf006,100000000.0,0.12683865809442105
T8,1,CEN,dmnelf007,100000000.0,0.02024911167876439
T8,1,CEN,dmnelf008,100000000.0,-0.005859922924141979
T8,1,CEN,dmnelf009,100000000.0,-0.05007903212045747
T8,1,CEN,dmnelf010,100000000.0,0.03741555295727102
T8,1,CEN,dmnelf011,100000000.0,0.1136978055858717
T8,1,CEN,dmnelf012,100000000.0,0.027079622919748688
T8,1,CEN,dmnelf013,100000000.0,0.10287766180068114
T8,1,CEN,dmnelf014,100000000.0,0.1132002900855028
T8,1,CEN,dmnelf015,100000000.0,0.10203887351292902
T8,1,CEN,dmnelf016,100000000.0,0.07710059471836739
T8,1,CEN,dmnelf1001,100000000.0,0.128667025950254
T8,1,CEN,dmnelf1002,100000000.0,-0.21519800654472868
T8,1,CEN,dmnelf1003,100000000.0,-0.009894497827360496
T8,1,DMN,dmnelf001,215.44346900318823,0.04330306450584788
T8,1,DMN,dmnelf002,1000.0,-0.03448267524656639
T8,1,DMN,dmnelf003,215.44346900318823,-0.016978640554994838
T8,1,DMN,dmnelf004,464.15888336127773,-0.02915609409310352
T8,1,DMN,dmnelf005,1000.0,0.15879726765741273
T8,1,DMN,dmnelf006,2154.4346900318824,-0.012456918444731128
T8,1,DMN,dmnelf007,464158.8833612772,0.06915948099254723
T8,1,DMN,dmnelf008,2154434.6900318824,-0.024308441049521873
T8,1,DMN,dmnelf009,21544.346900318822,-0.06325816548336065
T8,1,DMN,dmnelf010,46415.888336127726,0.07811083262708939
T8,1,DMN,dmnelf011,215443.46900318822,0.1228214362756285
T8,1,DMN,dmnelf012,100000000.0,0.08741566049487785
T8,1,DMN,dmnelf013,10000.0,0.10766545473025063
T8,1,DMN,dmnelf014,4641.588833612777,0.029245866160437287
T8,1,DMN,dmnelf015,4641.588833612777,-0.04365686131323199
T8,1,DMN,dmnelf016,2154.4346900318824,0.036737115763070746
T8,1,DMN,dmnelf1001,2154.4346900318824,0.07943923571207004
T8,1,DMN,dmnelf1002,2154.4346900318824,-0.046832138092490476
T8,1,DMN,dmnelf1003,2154.4346900318824,0.009964262868745353
T8,1,PDA,dmnelf001,100000000.0,0.0599521956176186
T8,1,PDA,dmnelf002,100000000.0,-0.1159277520778757
T8,1,PDA,dmnelf003,100000000.0,-0.00625948619898259
T8,1,PDA,dmnelf004,100000000.0,-0.044322875214717124
T8,1,PDA,dmnelf005,100000000.0,0.06377634026675236
T8,1,PDA,dmnelf006,100000000.0,0.03605091647879619
T8,1,PDA,dmnelf007,100000000.0,0.010122171188214306
T8,1,PDA,dmnelf008,100000000.0,-0.03734336908073762
T8,1,PDA,dmnelf009,100000000.0,0.13004712857508194
T8,1,PDA,dmnelf010,100000000.0,-0.02397278252827764
T8,1,PDA,dmnelf011,100000000.0,0.02603559443757654
T8,1,PDA,dmnelf012,100000000.0,0.017001696923152235
T8,1,PDA,dmnelf013,100000000.0,0.07479921636543782
T8,1,PDA,dmnelf014,100000000.0,0.028192512793154413
T8,1,PDA,dmnelf015,100000000.0,-0.06302374501330649
T8,1,PDA,dmnelf016,100000000.0,-0.06894356369103627
T8,1,PDA,dmnelf1001,100000000.0,0.09531846647473206
T8,1,PDA,dmnelf1002,100000000.0,-0.1395996523387606
T8,1,PDA,dmnelf1003,100000000.0,0.07864708052688588
P7,1,CEN,dmnelf001,100000000.0,-0.013599352619243136
P7,1,CEN,dmnelf002,100000000.0,0.014102472653922426
P7,1,CEN,dmnelf003,100000000.0,0.0790675804197676
P7,1,CEN,dmnelf004,100000000.0,-0.07779627620559297
P7,1,CEN,dmnelf005,100000000.0,0.20999634957363011
P7,1,CEN,dmnelf006,100000000.0,0.13553811201980956
P7,1,CEN,dmnelf007,100000000.0,0.04935727046257412
P7,1,CEN,dmnelf008,100000000.0,-0.013350713507334999
P7,1,CEN,dmnelf009,100000000.0,-0.0326276146684248
P7,1,CEN,dmnelf010,100000000.0,0.06213961353041814
P7,1,CEN,dmnelf011,100000000.0,0.07071776344375981
P7,1,CEN,dmnelf012,100000000.0,0.05935439658516376
P7,1,CEN,dmnelf013,100000000.0,0.05071082664676407
P7,1,CEN,dmnelf014,100000000.0,0.11790242294371268
P7,1,CEN,dmnelf015,100000000.0,0.247180093474841
P7,1,CEN,dmnelf016,100000000.0,0.12567553350335245
P7,1,CEN,dmnelf1001,100000000.0,0.10813387271280936
P7,1,CEN,dmnelf1002,100000000.0,-0.24155198388308918
P7,1,CEN,dmnelf1003,100000000.0,0.04634467470626225
P7,1,DMN,dmnelf001,4641.588833612777,0.004474444849122535
P7,1,DMN,dmnelf002,4641.588833612777,-0.05148543070657359
P7,1,DMN,dmnelf003,2154.4346900318824,0.028158580089329966
P7,1,DMN,dmnelf004,2154.4346900318824,0.005745661402351727
P7,1,DMN,dmnelf005,1.0,0.088061706351782
P7,1,DMN,dmnelf006,1.0,0.05422449128567192
P7,1,DMN,dmnelf007,1.0,-0.06401955875862601
P7,1,DMN,dmnelf008,10000.0,-0.018426949943445802
P7,1,DMN,dmnelf009,4641.588833612777,-0.1740746881029271
P7,1,DMN,dmnelf010,4641.588833612777,0.05369574505672208
P7,1,DMN,dmnelf011,100000000.0,-0.0021740979694518433
P7,1,DMN,dmnelf012,100000000.0,0.0537850051082109
P7,1,DMN,dmnelf013,21544.346900318822,0.05648444843551816
P7,1,DMN,dmnelf014,21544.346900318822,-0.014915711596468127
P7,1,DMN,dmnelf015,100000000.0,0.07287660992821131
P7,1,DMN,dmnelf016,100000000.0,0.09948912412143715
P7,1,DMN,dmnelf1001,1.0,-0.03237687766219193
P7,1,DMN,dmnelf1002,100000.0,-0.17538762951730727
P7,1,DMN,dmnelf1003,4641.588833612777,0.0591629337662459
P7,1,PDA,dmnelf001,100000000.0,0.051990389580374025
P7,1,PDA,dmnelf002,100000000.0,-0.08595940262621413
P7,1,PDA,dmnelf003,100000000.0,0.03266734320374971
P7,1,PDA,dmnelf004,100000000.0,-0.03961842716837088
P7,1,PDA,dmnelf005,100000000.0,0.1495042401084536
P7,1,PDA,dmnelf006,100000000.0,0.047150289582011194
P7,1,PDA,dmnelf007,100000000.0,0.03024530379483337
P7,1,PDA,dmnelf008,100000000.0,0.03631617531047159
P7,1,PDA,dmnelf009,100000000.0,0.12378934245465222
P7,1,PDA,dmnelf010,100000000.0,-0.016892078722933867
P7,1,PDA,dmnelf011,100000000.0,0.024335853157143605
P7,1,PDA,dmnelf012,100000000.0,0.04097397027211529
P7,1,PDA,dmnelf013,100000000.0,0.060178957528260905
P7,1,PDA,dmnelf014,100000000.0,0.0688937605558023
P7,1,PDA,dmnelf015,100000000.0,0.0442387984121528
P7,1,PDA,dmnelf016,100000000.0,0.10254492647277225
P7,1,PDA,dmnelf1001,100000000.0,0.13249047213261173
P7,1,PDA,dmnelf1002,100000000.0,-0.13465181191670259
P7,1,PDA,dmnelf1003,100000000.0,0.09198003018045334
P8,1,CEN,dmnelf001,100000000.0,0.116049553490977
P8,1,CEN,dmnelf002,100000000.0,0.0835363527800751
P8,1,CEN,dmnelf003,100000000.0,0.049401604340001126
P8,1,CEN,dmnelf004,100000000.0,-0.049628336217849144
P8,1,CEN,dmnelf005,100000000.0,0.22434767625032329
P8,1,CEN,dmnelf006,10000.0,0.05022137296865084
P8,1,CEN,dmnelf007,100000000.0,0.1266725893716307
P8,1,CEN,dmnelf008,100000000.0,0.029218826161287348
P8,1,CEN,dmnelf009,100000000.0,-0.08390148865258469
P8,1,CEN,dmnelf010,100000000.0,0.0662851692531045
P8,1,CEN,dmnelf011,100000000.0,0.134659399467307
P8,1,CEN,dmnelf012,46415.888336127726,0.032230562216448745
P8,1,CEN,dmnelf013,46415.888336127726,0.0651251340000331
P8,1,CEN,dmnelf014,46415.888336127726,0.15433779284056873
P8,1,CEN,dmnelf015,215443.46900318822,0.19539295656175745
P8,1,CEN,dmnelf016,100000000.0,0.09115248241578852
P8,1,CEN,dmnelf1001,46415.888336127726,0.0410952843515693
P8,1,CEN,dmnelf1002,100000000.0,-0.24436612580986503
