montage,n_ch,target,held_out,alpha,r
P4,1,DMN,dmnelf1002,100000000.0,0.06980621063216995
P4,1,DMN,dmnelf1003,100000000.0,0.05461550027841975
P4,1,PDA,dmnelf001,1.0,0.10479654665916648
P4,1,PDA,dmnelf002,1.0,0.009325330136834842
P4,1,PDA,dmnelf003,1.0,-0.17986054816614616
P4,1,PDA,dmnelf004,1.0,-0.2465883709681558
P4,1,PDA,dmnelf005,1.0,0.11031936018414158
P4,1,PDA,dmnelf006,10.0,-0.08470530310771904
P4,1,PDA,dmnelf007,2.154434690031884,0.17731490525402846
P4,1,PDA,dmnelf008,4.641588833612778,-0.02689576191201543
P4,1,PDA,dmnelf009,1.0,-0.09131070527988856
P4,1,PDA,dmnelf010,2.154434690031884,-0.041648824134212135
P4,1,PDA,dmnelf011,1.0,0.01188822217437081
P4,1,PDA,dmnelf012,1.0,-0.11331772441814499
P4,1,PDA,dmnelf013,1.0,0.030245350072364466
P4,1,PDA,dmnelf014,1.0,0.10368068251381804
P4,1,PDA,dmnelf015,1.0,-0.06744356926716728
P4,1,PDA,dmnelf016,1.0,-0.12675531385822983
P4,1,PDA,dmnelf1001,1.0,0.09675090254923853
P4,1,PDA,dmnelf1002,1.0,-0.0600027145348954
P4,1,PDA,dmnelf1003,1.0,0.046205494478177754
O1,1,CEN,dmnelf001,100000000.0,0.14766038195746384
O1,1,CEN,dmnelf002,100000000.0,0.21753204070975501
O1,1,CEN,dmnelf003,100000000.0,-0.09591280764590698
O1,1,CEN,dmnelf004,100000000.0,0.1485983575306817
O1,1,CEN,dmnelf005,10000.0,0.19874864644553838
O1,1,CEN,dmnelf006,100000000.0,0.090269854914207
O1,1,CEN,dmnelf007,21544.346900318822,0.16236537746422652
O1,1,CEN,dmnelf008,100000000.0,0.2754076184743173
O1,1,CEN,dmnelf009,100000000.0,0.08941284576703337
O1,1,CEN,dmnelf010,100000000.0,0.025016193222945536
O1,1,CEN,dmnelf011,215443.46900318822,0.1524559376967019
O1,1,CEN,dmnelf012,21544.346900318822,0.07393694875314369
O1,1,CEN,dmnelf013,100000000.0,0.07666594247442897
O1,1,CEN,dmnelf014,46.41588833612777,-0.10816606221203649
O1,1,CEN,dmnelf015,100000.0,0.30307821047198447
O1,1,CEN,dmnelf016,100000000.0,0.07912796832080597
O1,1,CEN,dmnelf1001,100000000.0,0.12450422729664314
O1,1,CEN,dmnelf1002,100000000.0,0.019589114044587637
O1,1,CEN,dmnelf1003,100000000.0,-0.1273818192172672
O1,1,DMN,dmnelf001,464.15888336127773,0.10756484098718366
O1,1,DMN,dmnelf002,100000000.0,0.19383980944369217
O1,1,DMN,dmnelf003,2154.4346900318824,0.0015203229561517157
O1,1,DMN,dmnelf004,100000000.0,0.10591981868807358
O1,1,DMN,dmnelf005,1000.0,0.22884050209711823
O1,1,DMN,dmnelf006,1000.0,0.13045978414363366
O1,1,DMN,dmnelf007,1000.0,0.08545177177472152
O1,1,DMN,dmnelf008,1000.0,0.057889121867072214
O1,1,DMN,dmnelf009,464.15888336127773,0.15205941385596805
O1,1,DMN,dmnelf010,100.0,0.002445568327840886
O1,1,DMN,dmnelf011,464.15888336127773,0.18162852445788064
O1,1,DMN,dmnelf012,100.0,-0.1390802715100303
O1,1,DMN,dmnelf013,464.15888336127773,0.016402100868582833
O1,1,DMN,dmnelf014,215.44346900318823,-0.1981536447160988
O1,1,DMN,dmnelf015,464.15888336127773,0.11268102085816711
O1,1,DMN,dmnelf016,215.44346900318823,0.16455967476250455
O1,1,DMN,dmnelf1001,215.44346900318823,-0.042437346638365896
O1,1,DMN,dmnelf1002,464.15888336127773,0.15693083049978618
O1,1,DMN,dmnelf1003,215.44346900318823,0.06571748663525424
O1,1,PDA,dmnelf001,1.0,-0.07787652737943779
O1,1,PDA,dmnelf002,1.0,-0.03919425321133591
O1,1,PDA,dmnelf003,1.0,-0.15869972648149833
O1,1,PDA,dmnelf004,1.0,-0.25363808850769753
O1,1,PDA,dmnelf005,1.0,-0.014111869983750667
O1,1,PDA,dmnelf006,1.0,-0.06177275033933277
O1,1,PDA,dmnelf007,1.0,-0.09462344362825528
O1,1,PDA,dmnelf008,1.0,0.0842560840683845
O1,1,PDA,dmnelf009,1.0,-0.059254824644407185
O1,1,PDA,dmnelf010,100000000.0,-0.205301109574369
O1,1,PDA,dmnelf011,100000000.0,0.0018500994527220918
O1,1,PDA,dmnelf012,1.0,-0.0019299280018894274
O1,1,PDA,dmnelf013,100000000.0,-0.2162753757011473
O1,1,PDA,dmnelf014,1.0,0.0978857204050116
O1,1,PDA,dmnelf015,100000000.0,0.10753632603107363
O1,1,PDA,dmnelf016,100000000.0,-0.1720679004842946
O1,1,PDA,dmnelf1001,100000000.0,0.13678027728963812
O1,1,PDA,dmnelf1002,1.0,-0.13751308226912923
O1,1,PDA,dmnelf1003,100000000.0,-0.05157292809016486
O2,1,CEN,dmnelf001,100000000.0,0.2693428192912513
O2,1,CEN,dmnelf002,100000000.0,0.16649443908352218
O2,1,CEN,dmnelf003,100000000.0,-0.15123080600564973
O2,1,CEN,dmnelf004,100000000.0,0.12416927319964735
O2,1,CEN,dmnelf005,100000000.0,0.22477585513835233
O2,1,CEN,dmnelf006,100000000.0,0.1095209911826102
O2,1,CEN,dmnelf007,100000000.0,0.2599040604899402
O2,1,CEN,dmnelf008,100000000.0,0.26910675289828023
O2,1,CEN,dmnelf009,100000000.0,0.06833461166958782
O2,1,CEN,dmnelf010,100000000.0,-0.0014730252516393274
O2,1,CEN,dmnelf011,100000000.0,0.15230996284230555
O2,1,CEN,dmnelf012,21544.346900318822,0.1185338778554096
O2,1,CEN,dmnelf013,100000000.0,0.08296797603029567
O2,1,CEN,dmnelf014,46415.888336127726,0.07529230147352216
O2,1,CEN,dmnelf015,215443.46900318822,0.3557198004685763
O2,1,CEN,dmnelf016,100000000.0,0.10932896969880075
O2,1,CEN,dmnelf1001,100000000.0,0.0979282462547732
O2,1,CEN,dmnelf1002,100000000.0,-0.018882411028764756
O2,1,CEN,dmnelf1003,100000000.0,0.07478031453764238
O2,1,DMN,dmnelf001,100000000.0,0.11618723299655757
O2,1,DMN,dmnelf002,100000000.0,0.15080784557106447
O2,1,DMN,dmnelf003,100000000.0,-0.017547000335888862
O2,1,DMN,dmnelf004,100000000.0,0.09601837396565586
O2,1,DMN,dmnelf005,100000000.0,0.1610518596568887
O2,1,DMN,dmnelf006,100000000.0,0.035307207051729454
O2,1,DMN,dmnelf007,100000000.0,-0.020076543108204028
O2,1,DMN,dmnelf008,100000000.0,0.01789621806650244
O2,1,DMN,dmnelf009,100000000.0,0.04241546361539582
O2,1,DMN,dmnelf010,100000000.0,0.1450959358587882
O2,1,DMN,dmnelf011,2154.4346900318824,0.05930506486852344
O2,1,DMN,dmnelf012,100000000.0,-0.0229074628541695
O2,1,DMN,dmnelf013,100000000.0,-0.034613269842600755
O2,1,DMN,dmnelf014,100000000.0,-0.24244467821783566
O2,1,DMN,dmnelf015,100000000.0,0.1061506978657551
O2,1,DMN,dmnelf016,100000000.0,0.17748159697614885
O2,1,DMN,dmnelf1001,100000000.0,0.12935415985350723
O2,1,DMN,dmnelf1002,100000000.0,0.04091225068879636
O2,1,DMN,dmnelf1003,100000000.0,0.14908437173812444
O2,1,PDA,dmnelf001,1.0,-0.05219811188136763
O2,1,PDA,dmnelf002,1.0,-0.071437372627898
O2,1,PDA,dmnelf003,1.0,-0.14137699499894157
O2,1,PDA,dmnelf004,1.0,-0.15797668827373557
O2,1,PDA,dmnelf005,1.0,-0.011009280040572658
O2,1,PDA,dmnelf006,1.0,-0.024146089537551898
O2,1,PDA,dmnelf007,1.0,0.03831027651193452
O2,1,PDA,dmnelf008,1.0,-0.015913520404921513
O2,1,PDA,dmnelf009,1.0,-0.1469161816529909
O2,1,PDA,dmnelf010,1.0,0.1588444791074176
O2,1,PDA,dmnelf011,1.0,0.04357901158746861
O2,1,PDA,dmnelf012,1.0,-0.008104992041331121
O2,1,PDA,dmnelf013,1.0,-0.07731266504405748
O2,1,PDA,dmnelf014,1.0,0.057572009530029694
O2,1,PDA,dmnelf015,1.0,-0.11050902568859694
O2,1,PDA,dmnelf016,1.0,-0.006033561201282403
O2,1,PDA,dmnelf1001,1.0,0.19525120321609812
O2,1,PDA,dmnelf1002,1.0,-0.015010031752666061
O2,1,PDA,dmnelf1003,1.0,0.01875185308951582
F7,1,CEN,dmnelf001,215443.46900318822,0.2316918407030717
F7,1,CEN,dmnelf002,100000.0,0.2791598137035425
F7,1,CEN,dmnelf003,215443.46900318822,-0.1132654009525179
F7,1,CEN,dmnelf004,21544.346900318822,0.13441673557989176
F7,1,CEN,dmnelf005,46415.888336127726,0.0899576717003937
F7,1,CEN,dmnelf006,46415.888336127726,0.019767143379049036
F7,1,CEN,dmnelf007,100000.0,-0.045733073621108
F7,1,CEN,dmnelf008,4641.588833612777,0.024633240919836413
F7,1,CEN,dmnelf009,1.0,0.08049418027350595
F7,1,CEN,dmnelf010,1.0,0.0821206361953975
F7,1,CEN,dmnelf011,21544.346900318822,0.19632691331415394
F7,1,CEN,dmnelf012,21544.346900318822,0.10754430672533505
F7,1,CEN,dmnelf013,21544.346900318822,0.13140663759687782
F7,1,CEN,dmnelf014,21544.346900318822,0.08941168894695213
F7,1,CEN,dmnelf015,21544.346900318822,0.20760737257362274
F7,1,CEN,dmnelf016,100000.0,0.16965715499378548
F7,1,CEN,dmnelf1001,100000.0,0.1411278654871333
F7,1,CEN,dmnelf1002,100000.0,-0.040847201203589936
F7,1,CEN,dmnelf1003,100000000.0,0.06179971179954914
F7,1,DMN,dmnelf001,100000000.0,0.11545550055045838
F7,1,DMN,dmnelf002,100000000.0,0.256121672333451
F7,1,DMN,dmnelf003,100000000.0,-0.006971498041739807
F7,1,DMN,dmnelf004,100000000.0,0.0005443436901496752
F7,1,DMN,dmnelf005,100000000.0,0.14186785832870571
F7,1,DMN,dmnelf006,100000000.0,0.08183734633346022
F7,1,DMN,dmnelf007,100000000.0,0.03137196092461287
F7,1,DMN,dmnelf008,21544.346900318822,-0.03152937190126568
F7,1,DMN,dmnelf009,46415.888336127726,0.08265075999887063
F7,1,DMN,dmnelf010,21544.346900318822,0.20643656654494763
F7,1,DMN,dmnelf011,1.0,-0.0070343287431091335
F7,1,DMN,dmnelf012,21544.346900318822,0.05333859147959911
F7,1,DMN,dmnelf013,46415.888336127726,-0.031574517523672886
F7,1,DMN,dmnelf014,100000.0,-0.17032953268551076
F7,1,DMN,dmnelf015,100000000.0,0.05699907940138055
F7,1,DMN,dmnelf016,100000000.0,0.2757087076703648
F7,1,DMN,dmnelf1001,100000000.0,0.10941597474809425
F7,1,DMN,dmnelf1002,464158.8833612772,0.025675496453306426
F7,1,DMN,dmnelf1003,100000000.0,0.14158510394514656
F7,1,PDA,dmnelf001,1.0,-0.07719743381559864
F7,1,PDA,dmnelf002,1.0,-0.027217801674091248
F7,1,PDA,dmnelf003,1.0,-0.056783879110477865
F7,1,PDA,dmnelf004,1.0,-0.14864155588238265
F7,1,PDA,dmnelf005,1.0,0.1723190193828137
F7,1,PDA,dmnelf006,1.0,-0.14872929610324515
F7,1,PDA,dmnelf007,1.0,0.05204951962236235
F7,1,PDA,dmnelf008,21.544346900318832,-0.19854822054883603
F7,1,PDA,dmnelf009,1.0,0.088113936897966
F7,1,PDA,dmnelf010,1.0,-0.12838148037020003
F7,1,PDA,dmnelf011,1.0,0.10520745344042517
F7,1,PDA,dmnelf012,1.0,0.10984319389097878
F7,1,PDA,dmnelf013,1.0,0.012462160907159717
F7,1,PDA,dmnelf014,1.0,0.09600216882390548
F7,1,PDA,dmnelf015,1.0,0.1839809071782653
F7,1,PDA,dmnelf016,1.0,-0.008812814227662
F7,1,PDA,dmnelf1001,1.0,0.025885255506005914
F7,1,PDA,dmnelf1002,1.0,-0.18952133036977148
F7,1,PDA,dmnelf1003,1.0,-0.08283381972684169
F8,1,CEN,dmnelf001,215443.46900318822,0.14435357412801678
F8,1,CEN,dmnelf002,46415.888336127726,0.222780971188841
F8,1,CEN,dmnelf003,21544.346900318822,-0.027642647374062194
F8,1,CEN,dmnelf004,21544.346900318822,0.13829318122556594
F8,1,CEN,dmnelf005,100000.0,0.16995033146209676
F8,1,CEN,dmnelf006,46415.888336127726,-0.007722520122815405
F8,1,CEN,dmnelf007,46415.888336127726,0.17413389342708216
F8,1,CEN,dmnelf008,21544.346900318822,0.05437580624318478
F8,1,CEN,dmnelf009,1000000.0,0.16427082217420727
F8,1,CEN,dmnelf010,100000000.0,0.18633617881484224
F8,1,CEN,dmnelf011,464158.8833612772,0.3171463944245086
F8,1,CEN,dmnelf012,464158.8833612772,0.10600047846544573
F8,1,CEN,dmnelf013,464158.8833612772,0.10362422748206465
F8,1,CEN,dmnelf014,100000.0,0.1279549151096568
F8,1,CEN,dmnelf015,21544.346900318822,0.13545409252761897
F8,1,CEN,dmnelf016,215443.46900318822,0.22728341988099768
F8,1,CEN,dmnelf1001,464158.8833612772,0.10994956544778908
F8,1,CEN,dmnelf1002,46415.888336127726,-0.03594383074196035
F8,1,CEN,dmnelf1003,100000000.0,0.04394823237590568
F8,1,DMN,dmnelf001,215443.46900318822,0.07499380507209173
F8,1,DMN,dmnelf002,464158.8833612772,0.23390986486677806
F8,1,DMN,dmnelf003,100000.0,-0.051455955360978356
F8,1,DMN,dmnelf004,100000000.0,0.07689506860319811
F8,1,DMN,dmnelf005,100000000.0,0.1599499122226827
F8,1,DMN,dmnelf006,100000000.0,0.03256368475081721
F8,1,DMN,dmnelf007,100000000.0,0.14161666693700026
F8,1,DMN,dmnelf008,100000000.0,0.019661723857825015
F8,1,DMN,dmnelf009,215443.46900318822,-0.005296197623695868
F8,1,DMN,dmnelf010,100000.0,0.19806570405597082
F8,1,DMN,dmnelf011,46415.888336127726,0.29891418378466567
F8,1,DMN,dmnelf012,21544.346900318822,0.10245090883300255
F8,1,DMN,dmnelf013,464.15888336127773,0.017205596222335
F8,1,DMN,dmnelf014,1000.0,-0.04859030858871087
F8,1,DMN,dmnelf015,464.15888336127773,0.025586902015362522
F8,1,DMN,dmnelf016,464.15888336127773,0.18486182353317313
F8,1,DMN,dmnelf1001,215.44346900318823,0.013186806252531548
F8,1,DMN,dmnelf1002,464.15888336127773,-0.0434957430139575
F8,1,DMN,dmnelf1003,2154.4346900318824,0.2022338419393391
F8,1,PDA,dmnelf001,100000000.0,0.005048421746780739
F8,1,PDA,dmnelf002,100000000.0,0.05008958717445786
F8,1,PDA,dmnelf003,100000000.0,-0.06283957200434928
F8,1,PDA,dmnelf004,100000000.0,0.00992599588934593
F8,1,PDA,dmnelf005,1.0,-0.08252930023756672
F8,1,PDA,dmnelf006,215443.46900318822,-0.018086528792918097
F8,1,PDA,dmnelf007,1.0,-0.16500618609930165
F8,1,PDA,dmnelf008,1.0,-0.354640353129234
F8,1,PDA,dmnelf009,1.0,-0.06548183314910933
F8,1,PDA,dmnelf010,100000000.0,-0.22507063765427499
F8,1,PDA,dmnelf011,100000000.0,0.08849159228189896
F8,1,PDA,dmnelf012,100000000.0,0.036249698645316374
F8,1,PDA,dmnelf013,100000000.0,-0.3477438774882154
F8,1,PDA,dmnelf014,100000000.0,0.24183880557374005
F8,1,PDA,dmnelf015,100000000.0,0.07577123863231022
F8,1,PDA,dmnelf016,100000000.0,-0.2994289667685451
F8,1,PDA,dmnelf1001,100000000.0,0.016054702655565866
F8,1,PDA,dmnelf1002,100000000.0,-0.20846232127732348
F8,1,PDA,dmnelf1003,100000000.0,-0.11769482126545705
T7,1,CEN,dmnelf001,4641588.833612773,0.23488886432029596
T7,1,CEN,dmnelf002,46415.888336127726,0.2458893324340545
T7,1,CEN,dmnelf003,21544.346900318822,-0.03113639986109769
T7,1,CEN,dmnelf004,10000.0,0.10283598371194647
T7,1,CEN,dmnelf005,46415.888336127726,0.16691341516340916
T7,1,CEN,dmnelf006,10000.0,0.05095469096646579
T7,1,CEN,dmnelf007,21544.346900318822,0.15526541670292468
T7,1,CEN,dmnelf008,21544.346900318822,0.007059152156156856
T7,1,CEN,dmnelf009,464158.8833612772,0.0961822673216814
T7,1,CEN,dmnelf010,100000000.0,0.1423131906076621
T7,1,CEN,dmnelf011,215443.46900318822,0.296543594556146
T7,1,CEN,dmnelf012,215443.46900318822,0.10202636047158103
T7,1,CEN,dmnelf013,215443.46900318822,0.09762765483901734
T7,1,CEN,dmnelf014,100000.0,0.1605880427127231
T7,1,CEN,dmnelf015,46415.888336127726,0.23538396223157532
T7,1,CEN,dmnelf016,215443.46900318822,0.1871849606922536
T7,1,CEN,dmnelf1001,100000.0,0.06998560043757368
T7,1,CEN,dmnelf1002,100000.0,0.008570445475337333
T7,1,CEN,dmnelf1003,100000000.0,0.09281327597207303
T7,1,DMN,dmnelf001,100000000.0,0.20325509561497673
T7,1,DMN,dmnelf002,215443.46900318822,0.20896281213475765
T7,1,DMN,dmnelf003,21544.346900318822,-0.04323351509985662
T7,1,DMN,dmnelf004,10000.0,-0.01787313629989299
T7,1,DMN,dmnelf005,100000000.0,0.259232227271155
T7,1,DMN,dmnelf006,100000000.0,0.07897329936706979
T7,1,DMN,dmnelf007,2154434.6900318824,0.20057960757202592
T7,1,DMN,dmnelf008,46415.888336127726,0.016903688041229138
T7,1,DMN,dmnelf009,46415.888336127726,0.004140733238864507
T7,1,DMN,dmnelf010,21544.346900318822,0.22299159234374902
T7,1,DMN,dmnelf011,21544.346900318822,0.28902243517873005
T7,1,DMN,dmnelf012,46415.888336127726,0.10189185726631372
T7,1,DMN,dmnelf013,46415.888336127726,0.031679500315922246
T7,1,DMN,dmnelf014,46415.888336127726,-0.005606466268630228
T7,1,DMN,dmnelf015,21544.346900318822,0.05540700432817641
T7,1,DMN,dmnelf016,21544.346900318822,0.2991020761977741
T7,1,DMN,dmnelf1001,100000.0,0.10655441575738989
T7,1,DMN,dmnelf1002,46415.888336127726,0.052850511779469575
T7,1,DMN,dmnelf1003,100000000.0,0.15507372742998293
T7,1,PDA,dmnelf001,100.0,0.08913178730638777
T7,1,PDA,dmnelf002,100.0,0.058279251885529224
T7,1,PDA,dmnelf003,100.0,-0.0574498690901419
T7,1,PDA,dmnelf004,100.0,-0.14798620226926323
T7,1,PDA,dmnelf005,46.41588833612777,-0.05308064513557858
T7,1,PDA,dmnelf006,21.544346900318832,0.13030176428504056
T7,1,PDA,dmnelf007,46.41588833612777,0.10741629818554618
T7,1,PDA,dmnelf008,21.544346900318832,-0.25787800539300526
T7,1,PDA,dmnelf009,21.544346900318832,-0.07389810424804304
T7,1,PDA,dmnelf010,21.544346900318832,-0.12228090184585037
T7,1,PDA,dmnelf011,21.544346900318832,-0.08642711739946589
T7,1,PDA,dmnelf012,1.0,0.013221629986656434
T7,1,PDA,dmnelf013,21.544346900318832,-0.22084588441901398
T7,1,PDA,dmnelf014,46.41588833612777,0.04531138279859653
T7,1,PDA,dmnelf015,100.0,0.02581527522994212
T7,1,PDA,dmnelf016,100.0,-0.21773846848041314
T7,1,PDA,dmnelf1001,21.544346900318832,-0.0779451457211211
T7,1,PDA,dmnelf1002,46.41588833612777,-0.12010058291726891
T7,1,PDA,dmnelf1003,100.0,0.011447077500427982
T8,1,CEN,dmnelf001,21544.346900318822,0.22196260165731857
T8,1,CEN,dmnelf002,10000.0,0.19223007501722125
T8,1,CEN,dmnelf003,10000.0,-0.13459594797725247
T8,1,CEN,dmnelf004,10000.0,0.09095708847301545
T8,1,CEN,dmnelf005,21544.346900318822,0.1586843472914267
T8,1,CEN,dmnelf006,10000.0,-0.002916531557342937
T8,1,CEN,dmnelf007,10000.0,0.16757434348844366
T8,1,CEN,dmnelf008,10000.0,0.04515734270432143
T8,1,CEN,dmnelf009,46415.888336127726,0.09899536738817213
T8,1,CEN,dmnelf010,100000.0,0.20267222938293902
T8,1,CEN,dmnelf011,21544.346900318822,0.2903001960822965
T8,1,CEN,dmnelf012,46415.888336127726,0.12157820359258897
T8,1,CEN,dmnelf013,21544.346900318822,0.13047942826798223
T8,1,CEN,dmnelf014,21544.346900318822,0.15355499145080867
T8,1,CEN,dmnelf015,10000.0,0.043163351918428565
T8,1,CEN,dmnelf016,46415.888336127726,0.18643529315749416
T8,1,CEN,dmnelf1001,21544.346900318822,0.12715832505945368
T8,1,CEN,dmnelf1002,21544.346900318822,0.029297771375631682
T8,1,CEN,dmnelf1003,21544.346900318822,0.15267851175083202
T8,1,DMN,dmnelf001,46415.888336127726,0.14680976509223403
T8,1,DMN,dmnelf002,21544.346900318822,0.18133917336339556
T8,1,DMN,dmnelf003,21544.346900318822,-0.049757297066238916
T8,1,DMN,dmnelf004,10000.0,0.019351234095185552
T8,1,DMN,dmnelf005,100000000.0,0.2387482400013768
T8,1,DMN,dmnelf006,100000000.0,0.0011561068606945656
T8,1,DMN,dmnelf007,100000000.0,0.17826883089363557
T8,1,DMN,dmnelf008,100000000.0,0.006642388263929135
T8,1,DMN,dmnelf009,215443.46900318822,-0.005687003642524928
T8,1,DMN,dmnelf010,100000.0,0.22250694226989873
T8,1,DMN,dmnelf011,100000.0,0.29464885148812014
T8,1,DMN,dmnelf012,100000.0,0.06387645563564597
T8,1,DMN,dmnelf013,46415.888336127726,0.03467713955612713
T8,1,DMN,dmnelf014,21544.346900318822,-0.07436552671804383
T8,1,DMN,dmnelf015,10000.0,-0.004217043343063086
T8,1,DMN,dmnelf016,21544.346900318822,0.2937009142072407
T8,1,DMN,dmnelf1001,46415.888336127726,0.12928088510738595
T8,1,DMN,dmnelf1002,10000.0,0.023888070974577173
T8,1,DMN,dmnelf1003,4641.588833612777,0.11980440432125339
T8,1,PDA,dmnelf001,100000000.0,0.010184748776057531
T8,1,PDA,dmnelf002,100000000.0,0.08674344133898733
T8,1,PDA,dmnelf003,100000000.0,-0.015822750792750858
T8,1,PDA,dmnelf004,100000000.0,-0.05775277521504177
T8,1,PDA,dmnelf005,1.0,-0.22144793655878794
T8,1,PDA,dmnelf006,1000000.0,0.04222364503573239
T8,1,PDA,dmnelf007,100000000.0,0.030632344494349643
T8,1,PDA,dmnelf008,100000000.0,-0.022090060711553134
T8,1,PDA,dmnelf009,100000000.0,0.01858912206886272
T8,1,PDA,dmnelf010,100000000.0,-0.051855568379138364
T8,1,PDA,dmnelf011,100000000.0,0.0019353436529711266
T8,1,PDA,dmnelf012,100000000.0,-0.04132769590275494
T8,1,PDA,dmnelf013,100000000.0,-0.17782149298758212
T8,1,PDA,dmnelf014,100000000.0,0.10972975779644721
T8,1,PDA,dmnelf015,100000000.0,-0.0728388072780751
T8,1,PDA,dmnelf016,100000000.0,-0.24919422158875096
T8,1,PDA,dmnelf1001,100000000.0,0.042015714860229786
T8,1,PDA,dmnelf1002,100000000.0,-0.1564282445980209
T8,1,PDA,dmnelf1003,100000000.0,-0.03254936424601338
P7,1,CEN,dmnelf001,46415.888336127726,0.20446914429799481
P7,1,CEN,dmnelf002,100000.0,0.21738417917372813
P7,1,CEN,dmnelf003,100000000.0,-0.05298469284421993
P7,1,CEN,dmnelf004,46415.888336127726,0.12280117543910452
P7,1,CEN,dmnelf005,46415.888336127726,0.24805620674533385
P7,1,CEN,dmnelf006,2154434.6900318824,0.09311588987614229
P7,1,CEN,dmnelf007,46415.888336127726,0.2026951188313215
P7,1,CEN,dmnelf008,100000000.0,0.17309115029701846
P7,1,CEN,dmnelf009,100000000.0,0.12906559357239591
P7,1,CEN,dmnelf010,100000000.0,0.09993102098951948
P7,1,CEN,dmnelf011,100000.0,0.28593811955018555
P7,1,CEN,dmnelf012,215443.46900318822,0.12046376134780987
P7,1,CEN,dmnelf013,100000000.0,0.05834606584884445
P7,1,CEN,dmnelf014,100000.0,0.1679573221899612
P7,1,CEN,dmnelf015,46415.888336127726,0.23158590128307835
P7,1,CEN,dmnelf016,100000000.0,0.2686170718207384
P7,1,CEN,dmnelf1001,2154434.6900318824,0.0650197648283533
P7,1,CEN,dmnelf1002,21544.346900318822,-0.043021675809792465
P7,1,CEN,dmnelf1003,100000000.0,0.08606883038915321
P7,1,DMN,dmnelf001,100000000.0,0.20855610411744577
P7,1,DMN,dmnelf002,100000000.0,0.1602323229306461
P7,1,DMN,dmnelf003,100000000.0,-0.05970134245750572
P7,1,DMN,dmnelf004,100000000.0,0.019525889583838482
P7,1,DMN,dmnelf005,100000000.0,0.26745169687752024
P7,1,DMN,dmnelf006,100000000.0,0.07434026007920506
P7,1,DMN,dmnelf007,100000000.0,0.13044763263308357
P7,1,DMN,dmnelf008,100000000.0,0.004953383743250022
P7,1,DMN,dmnelf009,100000000.0,-0.04976134806775672
P7,1,DMN,dmnelf010,46415.888336127726,0.23336447727056572
P7,1,DMN,dmnelf011,215443.46900318822,0.27442956038918137
P7,1,DMN,dmnelf012,215443.46900318822,0.0342901451035909
P7,1,DMN,dmnelf013,100000000.0,0.048583814156171384
P7,1,DMN,dmnelf014,100000000.0,-0.14664792403255808
P7,1,DMN,dmnelf015,100000000.0,0.05800427789365047
P7,1,DMN,dmnelf016,100000000.0,0.2846867807447601
P7,1,DMN,dmnelf1001,100000000.0,0.05140676118005694
P7,1,DMN,dmnelf1002,215443.46900318822,0.002936537877466282
P7,1,DMN,dmnelf1003,100000000.0,0.12448859377448507
P7,1,PDA,dmnelf001,1.0,-0.08664706554183431
P7,1,PDA,dmnelf002,1.0,0.056628225027512094
P7,1,PDA,dmnelf003,1.0,0.011301575021168301
P7,1,PDA,dmnelf004,1.0,-0.05431336286243864
P7,1,PDA,dmnelf005,1.0,-0.075120366455227
P7,1,PDA,dmnelf006,1.0,-0.12935979181651214
P7,1,PDA,dmnelf007,1.0,-0.019569059748845097
P7,1,PDA,dmnelf008,1.0,-0.18704967450143722
P7,1,PDA,dmnelf009,100000000.0,0.06683528898835957
P7,1,PDA,dmnelf010,100000000.0,-0.17252884084781772
P7,1,PDA,dmnelf011,100000000.0,0.008816128400851142
P7,1,PDA,dmnelf012,100000000.0,-0.025456610785203605
P7,1,PDA,dmnelf013,100000000.0,-0.17883554387737458
P7,1,PDA,dmnelf014,1.0,-0.05935818129779597
P7,1,PDA,dmnelf015,100000000.0,0.03474989671682462
P7,1,PDA,dmnelf016,100000000.0,-0.09885940471685425
P7,1,PDA,dmnelf1001,1.0,-0.0955430880273485
P7,1,PDA,dmnelf1002,215443.46900318822,-0.21035205811992075
P7,1,PDA,dmnelf1003,1.0,0.07789086221115055
P8,1,CEN,dmnelf001,100000.0,0.3212627890347021
P8,1,CEN,dmnelf002,21544.346900318822,0.2751033739370285
P8,1,CEN,dmnelf003,100000000.0,-0.11794003511374374
P8,1,CEN,dmnelf004,100000.0,0.11790703927482031
P8,1,CEN,dmnelf005,46415.888336127726,0.2539680975211781
P8,1,CEN,dmnelf006,21544.346900318822,0.11692947556243204
P8,1,CEN,dmnelf007,100000000.0,0.20446682151622644
P8,1,CEN,dmnelf008,10000.0,0.2226187992284012
P8,1,CEN,dmnelf009,46415.888336127726,-0.04495031863062322
P8,1,CEN,dmnelf010,100000000.0,0.10739505078377985
P8,1,CEN,dmnelf011,10000.0,0.20821740196059915
P8,1,CEN,dmnelf012,4641.588833612777,0.1284360304081797
P8,1,CEN,dmnelf013,4641.588833612777,0.11625235865466561
P8,1,CEN,dmnelf014,4641.588833612777,0.10148008675786332
P8,1,CEN,dmnelf015,21544.346900318822,0.2710352398007199
P8,1,CEN,dmnelf016,21544.346900318822,0.18721647499907876
P8,1,CEN,dmnelf1001,21544.346900318822,0.09440736692998929
P8,1,CEN,dmnelf1002,100000.0,-0.00045754036410075593
P8,1,CEN,dmnelf1003,100000000.0,0.1094457602066158
P8,1,DMN,dmnelf001,100000000.0,0.19665255040879387
P8,1,DMN,dmnelf002,100000000.0,0.1904486541412731
P8,1,DMN,dmnelf003,100000000.0,-0.008660433639497261
